step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_q1_offset_x,learned_q1_offset_y,learned_q2_offset_x,learned_q2_offset_y,learned_q3_offset_x,learned_q3_offset_y
0,10.0,-10.0,0.0,10.0,0.0,0.0004945131950080395,0.00018369090685155243,0.0011637989664450288,0.00040433855610899627,0.00022622427786700428,0.38194140000268817,0.0,0.0,0.0004945131950080395,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
1,-2.6773075495736855e-05,2.284839019508244,-5.293468245419258e-06,-1.2696462596071572,-4.4264526174562935e-06,0.00012039655121043324,-4.890039417659864e-05,-0.00012472635717131197,0.00020430207950994372,0.00010365736670792103,0.010731800008215941,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
2,0.00013613170865761144,-8.214613426466887,-2.1235788932967422e-07,0.00015603342611966446,-5.407255874357097e-06,0.00022201116371434182,0.00012843712465837598,0.0003714234917424619,0.0002664915518835187,0.00012169247929705307,0.005223500003921799,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
3,9.695516786692325e-05,9.883730194160428,-0.00010945645396609252,-0.00018624500017611187,-7.641384745459287e-05,0.0002921049599535763,-0.0001830585824791342,-0.0005782946827821434,0.00026209914358332753,0.00014496743096970022,0.004964299994753674,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
4,5.020539752380592e-05,3.4879527295573833,-0.00038682677014879305,-0.00031468449702247756,0.0005039573544341076,0.0002575891267042607,0.0001740956649882719,-0.0005423168768174946,0.00020586162281688303,0.00010808229853864759,0.005194499986828305,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
5,-4.6916056391967453e-05,8.433486201262793,3.921102404211513e-06,-0.00021925616942099977,-1.4665019798201523e-06,0.00022642340627498925,-0.0001278321724385023,-0.00039746263064444065,0.00024564520572312176,0.00013475365994963795,0.0052241999947000295,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
6,5.5861449170265014e-05,-4.318869759072885,-1.6428550116032714e-06,5.5592041440948464e-05,-5.863472572147206e-06,0.00014718736929353327,6.597874744329602e-05,0.00019472242274787277,0.00022285729937721044,0.00010519100760575384,0.0042926999885821715,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
7,-0.0003562720988140933,11.388108415121007,0.00039148299756192046,-0.0003075102289875921,0.0007369982135266274,0.0001903104712255299,0.00016083514492493123,-0.0001633439533179626,0.000280681619187817,0.00015638115291949362,0.009527499991236255,0.0,0.0,0.00012039655121043324,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
8,-3.103300882522405e-05,-0.07551389707485202,0.00011917940855498882,-0.00013278283558325625,1.4716334204981278e-05,0.00010665567242540419,8.739008080738131e-06,0.00011773142614401877,0.00020014712936244905,0.00010000513429986313,0.010508099992875941,0.0,0.0,0.00010665567242540419,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
9,0.00010923987832890994,-4.261481006699527,2.3862405033546358e-05,0.0001751576953497472,-4.155613318426478e-05,0.00014834328612778336,4.900933708995581e-05,0.0002169868821511045,0.00022235600044950843,0.00010502095392439514,0.0040932999982032925,0.0,0.0,0.00010665567242540419,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
