step,q1,q2,q3,cv,ch,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
10,-21.838239725594395,6.416042671524417,25.01912790682192,0.0028453935614616553,-0.006,0.00014157171244733036,-8.862704277038574,0.008549949154257774,-4.761829853057861,0.012456099997507408,0.0,0.0,0.001648074365220964
11,-2.165517367188315,-11.399472323391267,30.0,-0.006,-0.006,1.0774173233585316e-06,-13.740943908691406,0.0008354707388207316,-7.087515354156494,0.012577799992868677,0.0,0.0,0.0008354707388207316
12,-4.077624963081629,-11.351960102539547,-30.0,-0.006,0.006,2.8291556191106793e-06,-12.775532722473145,0.001671836245805025,-6.393832683563232,0.012215299997478724,0.0,0.0,0.0008354707388207316
13,2.896832464755754,13.310154644628575,-30.0,-0.006,-0.006,6.946406301722163e-06,-11.877285957336426,0.001987672643736005,-6.220790863037109,0.023349199997028336,0.0,0.0,0.0008354707388207316
14,4.886314847549992,-10.790745720926251,30.0,0.006,-0.006,7.83558607508894e-06,-11.756834983825684,0.002052839146926999,-6.188531398773193,0.012424100015778095,0.0,0.0,0.0008354707388207316
15,-6.699885169657381,-11.694846135527516,30.0,-0.006,-0.006,1.0462827049195766e-05,-11.467681884765625,0.0024176258593797684,-6.024969100952148,0.012857800000347197,0.0,0.0,0.0008354707388207316
16,1.4475607455742412,-11.936601614927957,-30.0,-0.006,-0.006,4.85805776406778e-06,-12.234871864318848,0.0020084064453840256,-6.210413455963135,0.012551299994811416,0.0,0.0,0.0008354707388207316
17,-5.7762195301822326,-11.534162366988381,30.0,0.006,0.006,7.656089110241737e-06,-11.780009269714355,0.002081432146951556,-6.174699306488037,0.011930399981793016,0.0,0.0,0.0008354707388207316
18,-4.900814908030981,-11.41473020922159,-25.704910788388318,0.006,-0.006,2.614643108245218e-06,-12.854382514953613,0.0016052458668127656,-6.434478282928467,0.02133790001971647,0.0,0.0,0.0008354707388207316
19,0.19691138141503264,9.003859114299255,30.0,-0.006,-0.006,0.00010028656834037974,-9.207478523254395,0.0071673206984996796,-4.938223361968994,0.012834399996791035,0.0,0.0,0.0008354707388207316
20,-4.274422860302651,-11.9760164370345,-30.0,0.006,0.006,2.821736188707291e-06,-12.778158187866211,0.0016742004081606865,-6.392419815063477,0.024129900004481897,0.0,0.0,0.0008354707388207316
21,-3.0116897738988957,-11.896757318814162,-30.0,0.006,-0.006,3.1326453608926386e-06,-12.673632621765137,0.0017423806712031364,-6.352502822875977,0.017349000001559034,0.0,0.0,0.0008354707388207316
22,-6.102737370495663,-11.863380362410854,-30.0,0.006,-0.006,2.488949576218147e-06,-12.903650283813477,0.0015739471418783069,-6.454168796539307,0.01597310000215657,0.0,0.0,0.0008354707388207316
23,30.0,-11.881897212167129,12.748314838685706,0.006,-0.006,6.730834866175428e-05,-9.606225967407227,0.005955338012427092,-5.123467445373535,0.012170100002549589,0.0,0.0,0.0008354707388207316
24,6.8680182435776755,-12.06771602508668,-30.0,0.006,-0.006,8.266795703093521e-06,-11.703263282775879,0.002391448710113764,-6.035855770111084,0.013240900007076561,0.0,0.0,0.0008354707388207316
25,-6.368560946794636,-11.885161249743453,-30.0,0.006,0.006,2.4564067189203342e-06,-12.916810989379883,0.001560583128593862,-6.462695598602295,0.014539600000716746,0.0,0.0,0.0008354707388207316
26,-7.222322038755363,-11.868663344263885,-30.0,-0.006,-0.006,2.3662928470002953e-06,-12.95418643951416,0.0015160306356847286,-6.491659641265869,0.020071899984031916,0.0,0.0,0.0008354707388207316
27,30.0,-19.22513578986656,-30.0,-0.006,-0.006,3.807952816714533e-05,-10.175833702087402,0.00521355215460062,-5.256494045257568,0.01339830001234077,0.0,0.0,0.0008354707388207316
28,0.7143301697468921,30.0,-30.0,0.006,0.0010263429432198568,6.450309228966944e-06,-11.951382637023926,0.0020665647462010384,-6.181867599487305,0.020181200001388788,0.0,0.0,0.0008354707388207316
29,0.36005014501316124,-25.370807016412716,20.46074824582516,-0.006,-0.006,2.8290680347708985e-05,-10.472978591918945,0.003798682941123843,-5.573101043701172,0.012356099992757663,0.0,0.0,0.0008354707388207316
30,-30.0,-11.881080301286275,-30.0,0.006,0.006,1.1597468983381987e-05,-11.364723205566406,0.003359162248671055,-5.69606351852417,0.019092999980784953,0.0,0.0,0.0008354707388207316
31,14.36800952320024,-11.670746321859943,-8.047805317008088,-0.006,-0.006,1.7277623953759758e-07,-15.571268081665039,0.00041566352592781186,-7.785634517669678,0.01570200000423938,0.0,0.0,0.00041566352592781186
32,-2.0867150094777833,23.377237207885422,-5.817800565461908,0.006,0.00022502912499847518,1.5210833225864917e-05,-11.09350299835205,0.0028880038298666477,-5.847189903259277,0.011845600005472079,0.0,0.0,0.00041566352592781186
33,3.0665406117891734,-11.603493249213853,-2.2666688059062414,-0.006,-0.006,6.057366590539459e-07,-14.31682014465332,0.0007166960858739913,-7.240858554840088,0.01434940000763163,0.0,0.0,0.00041566352592781186
34,8.903952354537534,-10.900876649010856,-30.0,-0.006,-0.006,1.0053633559437003e-05,-11.507575988769531,0.002564619295299053,-5.965945243835449,0.011984799988567829,0.0,0.0,0.00041566352592781186
35,16.614064380567665,1.2673459109500806,-9.01503662398473,0.006,-0.006,1.3243708053778391e-05,-11.231987953186035,0.002757488517090678,-5.893435001373291,0.020605700003216043,0.0,0.0,0.00041566352592781186
36,-3.985455495336044,-11.79315437954648,-1.324518528175879,0.006,0.006,2.8598037715710234e-06,-12.76475715637207,0.001461720559746027,-6.528141021728516,0.015336400014348328,0.0,0.0,0.00041566352592781186
37,18.91356181273957,-25.31497849379486,-8.47535011830811,-0.006,-0.006,1.9475502995192073e-05,-10.846353530883789,0.0034421365708112717,-5.6716628074646,0.020612399996025488,0.0,0.0,0.00041566352592781186
38,-9.961010306315877,-12.186564542476823,-30.0,0.006,0.006,2.3484869871026604e-06,-12.961739540100098,0.0013896821765229106,-6.578680038452148,0.014586699981009588,0.0,0.0,0.00041566352592781186
39,-4.407311529194935,-11.740866261016986,-1.7376162452073733,0.006,-0.006,3.0107896691333735e-06,-12.713308334350586,0.0015032151713967323,-6.500148773193359,0.01930220000213012,0.0,0.0,0.00041566352592781186
40,-6.260009356711388,-11.616461346992166,-6.7772376517984005,-0.006,0.006,3.362425559316762e-06,-12.602848052978516,0.0016546228434890509,-6.404181957244873,0.011834800010547042,0.0,0.0,0.00041566352592781186
41,7.882077077415339,-11.798825594690648,-7.485385501004834,0.006,-0.006,5.954061634838581e-07,-14.33402156829834,0.000706941878888756,-7.254561901092529,0.017817399988416582,0.0,0.0,0.00041566352592781186
42,18.5793195465626,-11.78634958402942,-8.825476702657182,0.006,-0.006,1.8248587707603292e-07,-15.516592979431152,0.0004069576971232891,-7.8068013191223145,0.017076699994504452,0.0,0.0,0.0004069576971232891
43,16.734566434353056,-11.783702997435885,-6.854743848377531,-0.006,0.006,1.0929718996521842e-07,-16.02919578552246,0.0002859428059309721,-8.15971851348877,0.10393420001491904,0.0,0.0,0.0002859428059309721
44,16.960154254989103,-11.83472163759302,-5.181860897450018,-0.006,0.006,2.6830383603737573e-07,-15.131145477294922,0.0005117812543176115,-7.577613353729248,0.014551500004017726,0.0,0.0,0.0002859428059309721
45,17.828721819098586,-11.762793391197093,-11.598403680071273,-0.006,0.006,8.113074159155076e-07,-14.024619102478027,0.0008520766859874129,-7.06783390045166,0.0128514000098221,0.0,0.0,0.0002859428059309721
46,15.253025334374831,-11.874370113016333,-5.147328526220114,0.006,-0.006,1.3518925356947875e-07,-15.816590309143066,0.0003667035489343107,-7.910956859588623,0.021575999999186024,0.0,0.0,0.0002859428059309721
47,16.154391571106895,-11.65145073245265,-5.517863594287974,0.006,-0.006,1.9966681463756686e-07,-15.426615715026855,0.00044587202137336135,-7.715478420257568,0.019108599983155727,0.0,0.0,0.0002859428059309721
48,15.621285286777205,-11.780098739941831,-5.369335563117012,-0.006,-0.006,1.5313770518332603e-07,-15.691927909851074,0.00039113135426305234,-7.846467018127441,0.013165800017304718,0.0,0.0,0.0002859428059309721
49,16.22934751525611,-11.752848883015025,-5.766550177657519,-0.006,-0.006,1.5706788758507173e-07,-15.666587829589844,0.0003953740233555436,-7.835678577423096,0.01483540001208894,0.0,0.0,0.0002859428059309721
50,15.36894288262109,-11.830730154199395,-6.012353564069191,0.006,-0.006,9.533316358556476e-08,-16.1658878326416,0.0002817986533045769,-8.174317359924316,0.01486799999838695,0.0,0.0,0.0002817986533045769
51,8.552514957584801,-16.44166476476354,-3.576906265651158,0.006,0.006,2.381211061219801e-06,-12.947901725769043,0.001269217231310904,-6.6693549156188965,0.015321699989726767,0.0,0.0,0.0002817986533045769
52,0.8406414553663216,1.931875738649788,6.108918434328941,0.006,-0.006,9.491865966992918e-06,-11.565074920654297,0.002235343446955085,-6.103360176086426,0.02347590000135824,0.0,0.0,0.0002817986533045769
53,14.53401653290882,-11.80130368270867,-5.730898557962981,0.006,-0.006,8.397626061196206e-08,-16.29273223876953,0.0002603325992822647,-8.25355052947998,0.017862800013972446,0.0,0.0,0.0002603325992822647
54,10.419491777254569,-11.082027088406203,-4.219281477836293,0.006,0.006,6.830524768020041e-08,-16.499279022216797,0.000250883458647877,-8.290521621704102,0.012818499992135912,0.0,0.0,0.000250883458647877
55,-0.28363052790667964,-17.12281016896917,30.0,-0.006,-0.006,6.906116595928324e-06,-11.883103370666504,0.0019586433190852404,-6.235503196716309,0.022872500005178154,0.0,0.0,0.000250883458647877
56,0.1310275963515,-11.097031061199251,18.565585222544097,-0.006,-0.006,7.248030442497111e-08,-16.439950942993164,0.00021133570407982916,-8.46206283569336,0.014572199987014756,0.0,0.0,0.00021133570407982916
57,12.68300964389674,-11.788664033008654,-5.6293965307694664,0.006,0.006,7.077989749859626e-08,-16.46369171142578,0.0002344839449506253,-8.358123779296875,0.024239699996542186,0.0,0.0,0.00021133570407982916
58,0.7028153596457746,-11.498706211030346,14.594391792397213,-0.006,-0.006,1.3365880136007036e-07,-15.827975273132324,0.00031142012448981404,-8.07436752319336,0.012676099984673783,0.0,0.0,0.00021133570407982916
59,12.373552729290479,-11.801050273520262,-5.392576206450852,0.006,0.006,6.831197651990806e-08,-16.49917984008789,0.00022984955285210162,-8.378085136413574,0.014593500003684312,0.0,0.0,0.00021133570407982916
60,12.380001461524055,-11.785933986272633,-5.441053349616399,0.006,0.006,6.87937244947534e-08,-16.49215316772461,0.0002314536541234702,-8.37113094329834,0.013444899988826364,0.0,0.0,0.00021133570407982916
61,1.6565624672382846,-11.302524724601907,17.982512723500516,-0.006,-0.006,6.650010675457452e-08,-16.52606201171875,0.00020652891544159502,-8.48507022857666,0.021066000015707687,0.0,0.0,0.00020652891544159502
62,1.166273627653374,-9.619782466798748,17.89593491468811,-0.006,-0.006,4.81999506973807e-07,-14.54532241821289,0.0005137162515893579,-7.5738396644592285,0.013195900013670325,0.0,0.0,0.00020652891544159502
63,0.41755868269447616,-12.104609480231824,20.373551937671465,-0.006,-0.006,2.0471013328915433e-07,-15.401670455932617,0.0003331833577249199,-8.006817817687988,0.021220100024947897,0.0,0.0,0.00020652891544159502
64,0.3714593820136568,-12.237877492669634,17.10994021009024,-0.006,0.006,3.785825981594826e-07,-14.786831855773926,0.00047198875108733773,-7.658555507659912,0.015019900019979104,0.0,0.0,0.00020652891544159502
65,13.004751065814297,-11.647116157440708,-5.132094424376884,0.006,0.006,7.24379063399283e-08,-16.440536499023438,0.0002455123467370868,-8.312163352966309,0.0238997999986168,0.0,0.0,0.00020652891544159502
66,12.501643268295933,-11.671633799971127,-4.894657612091509,0.006,0.006,6.635305282998161e-08,-16.528276443481445,0.00022820712183602154,-8.38525676727295,0.020641099981730804,0.0,0.0,0.00020652891544159502
67,12.446618363579462,-11.59670180866107,-4.888178973654047,0.006,0.006,6.876148717083197e-08,-16.49262237548828,0.0002393580216448754,-8.337550163269043,0.014259700023103505,0.0,0.0,0.00020652891544159502
68,12.403910844481848,-11.54893572883415,-4.834915654768305,0.006,0.006,7.181196792771516e-08,-16.449214935302734,0.0002509437326807529,-8.290282249450684,0.026894899987382814,0.0,0.0,0.00020652891544159502
69,-4.7728941657379,0.8895060989879746,-30.0,-0.006,-0.006,2.1342214040487306e-06,-13.057408332824707,0.0013743314193561673,-6.58978796005249,0.018430199997965246,0.0,0.0,0.00020652891544159502
70,0.762745854393147,-12.101660819247702,17.156210623947192,0.006,-0.006,2.0012335255614744e-07,-15.424331665039062,0.00035102941910736263,-7.9546403884887695,0.016712099983124062,0.0,0.0,0.00020652891544159502
71,-15.029218076724181,-23.392105742310033,-24.595327893274494,0.006,0.006,4.836313564737793e-06,-12.239357948303223,0.001831088331528008,-6.302845001220703,0.012574899999890476,0.0,0.0,0.00020652891544159502
72,12.475677685172329,-11.707406563366163,-4.986816690463644,0.006,0.006,6.38471249203576e-08,-16.566774368286133,0.0002129285130649805,-8.454553604125977,0.015038699988508597,0.0,0.0,0.00020652891544159502
73,-2.8915603004723383,2.159673904296085,-5.720169251259223,0.006,0.006,2.1553663032136683e-07,-15.35013484954834,0.000446203863248229,-7.7147345542907715,0.01936429998022504,0.0,0.0,0.00020652891544159502
74,1.6021845712338525,-2.6069984184581085,-3.8762450810733178,0.006,0.006,7.142068625398679e-07,-14.152092933654785,0.0007304122555069625,-7.2219014167785645,0.015002500003902242,0.0,0.0,0.00020652891544159502
75,-8.085431127792315,5.733226755300703,-13.795038326934737,-0.006,0.006,5.514681902241136e-07,-14.41068172454834,0.0007031318382360041,-7.259965896606445,0.014484399987850338,0.0,0.0,0.00020652891544159502
76,-6.5499691917564355,1.3955714534531705,-6.879035115683614,-0.006,0.006,4.4572067281478667e-07,-14.623573303222656,0.0006391593487933278,-7.355356693267822,0.012466999993193895,0.0,0.0,0.00020652891544159502
77,-3.1668998696862882,2.9474461312092766,-13.133136763622886,0.006,0.006,1.3225923112258897e-07,-15.838501930236816,0.0003585270023904741,-7.933506488800049,0.02099729998735711,0.0,0.0,0.00020652891544159502
78,13.05624023155306,-11.692779540282451,-5.411400837916991,0.006,0.006,6.747944780727266e-08,-16.511442184448242,0.0002156151458621025,-8.442015647888184,0.015817900013644248,0.0,0.0,0.00020652891544159502
79,-3.5759749580197084,5.057477579154775,-10.112995211659436,-0.006,-0.006,9.990797877890145e-08,-16.119016647338867,0.00031606806442141533,-8.059553146362305,0.015083300007972866,0.0,0.0,0.00020652891544159502
80,12.493324437393241,-11.603211701017797,-5.067961309095309,0.006,0.006,6.60373231653466e-08,-16.533044815063477,0.00022481227642856538,-8.40024471282959,0.016086299991002306,0.0,0.0,0.00020652891544159502
81,13.094419923555094,-11.623234237939014,-5.724516061454197,0.006,0.006,6.785131745346007e-08,-16.50594711303711,0.00020881071395706385,-8.474081993103027,0.016129299998283386,0.0,0.0,0.00020652891544159502
82,13.193454758713973,-11.529529560736929,-5.780728652453946,0.006,0.006,6.955429654453837e-08,-16.481157302856445,0.0002194991975557059,-8.424161911010742,0.02009629999520257,0.0,0.0,0.00020652891544159502
83,0.9153240563725207,-12.06456371486135,17.139017786977703,-0.006,-0.006,1.5156807364746783e-07,-15.702231407165527,0.00030942988814786077,-8.080779075622559,0.01554050002596341,0.0,0.0,0.00020652891544159502
84,12.545614303093647,-11.499643563532816,-5.54919347827442,0.006,0.006,6.493286974773582e-08,-16.549911499023438,0.00020794935699086636,-8.478216171264648,0.015418000024510548,0.0,0.0,0.00020652891544159502
85,1.206374272702545,8.226571911605541,-3.5424951155554862,-0.006,-0.006,9.059839612746146e-06,-11.611659049987793,0.0021943121682852507,-6.121886730194092,0.0257117000001017,0.0,0.0,0.00020652891544159502
86,11.534935809503313,-11.561751223882144,-4.0246200357238715,0.006,0.006,7.228837972661495e-08,-16.442602157592773,0.0002599366707727313,-8.255072593688965,0.019236400024965405,0.0,0.0,0.00020652891544159502
87,-0.05922224154678112,5.316791997857,-16.63332908317659,-0.006,-0.006,6.027955379295236e-08,-16.6242733001709,0.00022531324066221714,-8.398018836975098,0.01558800000930205,0.0,0.0,0.00020652891544159502
88,7.371478382764983,3.0781447637606165,-30.0,-0.006,-0.006,1.0087344890052918e-05,-11.504228591918945,0.002445247955620289,-6.013608932495117,0.017221099988091737,0.0,0.0,0.00020652891544159502
89,-2.5161807066597213,7.537330740330603,-17.70003080806848,-0.006,-0.006,1.1358420692886284e-07,-15.990721702575684,0.00033657238236628473,-7.996697425842285,0.01676009999937378,0.0,0.0,0.00020652891544159502
90,30.0,-25.49139928831245,30.0,-0.006,-0.006,1.553925540065393e-05,-11.07214069366455,0.002873761113733053,-5.852133750915527,0.030071500019403175,0.0,0.0,0.00020652891544159502
91,-0.959100871890143,5.8806640540008726,-14.026184761148265,0.006,-0.006,1.1389907683678757e-07,-15.987953186035156,0.0003350537735968828,-8.001219749450684,0.11692849997780286,0.0,0.0,0.00020652891544159502
92,-2.4786146881790727,4.9756097678874465,-16.476757352141647,-0.006,-0.006,1.5762662997076404e-07,-15.663036346435547,0.00039685930823907256,-7.831928730010986,0.014857000001939014,0.0,0.0,0.00020652891544159502
93,-10.208812823265921,13.140807996085867,-5.9323426330705376,-0.006,0.006,5.038313588556775e-07,-14.50102424621582,0.0005613788380287588,-7.485114574432373,0.01492869999492541,0.0,0.0,0.00020652891544159502
94,-13.589349768422554,8.192839409365185,-4.208978538899999,-0.006,-0.006,4.55181771030766e-06,-12.299983978271484,0.0016557556809857488,-6.403497695922852,0.023949800000991672,0.0,0.0,0.00020652891544159502
95,-10.455710842039156,17.94333449344408,-16.252957803602936,-0.006,0.006,2.9737083195868763e-07,-15.02828598022461,0.00043445260962471366,-7.741423606872559,0.01522639999166131,0.0,0.0,0.00020652891544159502
96,-9.112665735267349,13.455906374923794,-14.727887580665792,-0.006,-0.006,2.3979978891475184e-07,-15.243461608886719,0.0004302400047890842,-7.751167297363281,0.015148400008911267,0.0,0.0,0.00020652891544159502
97,-13.903210784190879,15.461388045100227,-30.0,-0.006,0.006,7.148592118255692e-08,-16.453765869140625,0.00024054612731561065,-8.332598686218262,0.01762229998712428,0.0,0.0,0.00020652891544159502
98,-18.333190378176514,12.313810227870485,-30.0,-0.006,0.006,6.052883918528096e-07,-14.317561149597168,0.0007755584083497524,-7.161927223205566,0.01521020001382567,0.0,0.0,0.00020652891544159502
99,-10.753133399790865,20.37931198540464,-30.0,-0.006,-0.006,3.190682775766618e-07,-14.957860946655273,0.00046695960918441415,-7.669267654418945,0.02608199999667704,0.0,0.0,0.00020652891544159502
100,-11.494343917391598,13.594719890294034,-30.0,-0.006,0.006,2.603723032734706e-07,-15.161152839660645,0.0005027739680372179,-7.595369815826416,0.02435150000383146,0.0,0.0,0.00020652891544159502
101,-16.075629418667994,20.18287461551887,-26.128263559142002,-0.006,-0.006,4.7548766701766e-08,-16.861509323120117,0.00019915234588552266,-8.521440505981445,0.01430330000584945,0.0,0.0,0.00019915234588552266
102,-16.186201775186042,20.074053571021008,-30.0,-0.006,0.006,9.067774442428345e-08,-16.215953826904297,0.0002674463903531432,-8.226591110229492,0.015360099991085008,0.0,0.0,0.00019915234588552266
103,-15.81945937001684,17.100014251118996,-9.314938767578969,-0.006,-0.006,4.971273483533878e-06,-12.211834907531738,0.0016186395660042763,-6.426169395446777,0.012956699996721,0.0,0.0,0.00019915234588552266
104,-14.08742876764145,18.02345530779241,-25.97274805517446,-0.006,0.006,1.323976164258056e-07,-15.837455749511719,0.00032806620583869517,-8.022294998168945,0.024827800021739677,0.0,0.0,0.00019915234588552266
105,-15.026413259495747,18.841720944141365,-30.0,0.006,-0.006,3.030475426157864e-08,-17.311962127685547,0.0001740735024213791,-8.65603256225586,0.015058399992994964,0.0,0.0,0.0001740735024213791
106,-15.133197584170318,18.20375523797213,-30.0,-0.006,-0.006,4.0915637100624735e-08,-17.01175308227539,0.0002021801919909194,-8.506351470947266,0.01594519999343902,0.0,0.0,0.0001740735024213791
107,-14.735018605526538,23.041148645426226,-26.140849118325814,0.006,-0.006,1.0482197865258058e-07,-16.071002960205078,0.00031010949169285595,-8.078584671020508,0.015977300005033612,0.0,0.0,0.0001740735024213791
108,-15.121831165634388,18.39442151928029,-30.0,0.006,-0.006,3.822938765551953e-08,-17.079660415649414,0.00019551477453205734,-8.539875030517578,0.01444110000738874,0.0,0.0,0.0001740735024213791
109,-15.03121817160528,18.326110355437038,-30.0,0.006,-0.006,3.568687390043124e-08,-17.148483276367188,0.0001885646634036675,-8.576069831848145,0.015495100000407547,0.0,0.0,0.0001740735024213791
110,-14.919614721246989,18.51746584742318,-30.0,-0.006,-0.006,3.004934967520967e-08,-17.320425033569336,0.00017267160001210868,-8.664118766784668,0.015680599986808375,0.0,0.0,0.00017267160001210868
111,-14.928821750840399,18.443546319522824,-30.0,-0.006,-0.006,3.1093431829276597e-08,-17.286270141601562,0.00017555600788909942,-8.647552490234375,0.02684100001351908,0.0,0.0,0.00017267160001210868
112,-14.983426071861878,18.488981213146374,-30.0,-0.006,-0.006,3.2302747143830857e-08,-17.24811363220215,0.00017939828103408217,-8.62590217590332,0.0156989999813959,0.0,0.0,0.00017267160001210868
113,-14.793187777441526,18.403843574730132,-30.0,-0.006,-0.006,2.789247943724149e-08,-17.394908905029297,0.00016467145178467035,-8.71155834197998,0.014627600001404062,0.0,0.0,0.00016467145178467035
114,-14.896752362450808,18.22438128035037,-30.0,-0.006,-0.006,3.260500136548217e-08,-17.238800048828125,0.0001788196968846023,-8.629132270812988,0.015744500007713214,0.0,0.0,0.00016467145178467035
115,-6.497615041445043,10.082230994717372,-9.525186345994877,0.006,0.006,4.176040135916992e-08,-16.991317749023438,0.000204132215003483,-8.496742248535156,0.016491199989104643,0.0,0.0,0.00016467145178467035
116,-14.95566925620402,18.305331756534976,-30.0,-0.006,-0.006,3.3436151625210186e-08,-17.2136287689209,0.00018195025040768087,-8.611777305603027,0.024680000002263114,0.0,0.0,0.00016467145178467035
117,-14.842114959218057,18.386823349390614,-30.0,0.006,-0.006,2.9287225089547064e-08,-17.346115112304688,0.00016933601000346243,-8.683625221252441,0.012074800004484132,0.0,0.0,0.00016467145178467035
118,0.9223526416937992,7.003486610974367,-18.30281788133135,-0.006,0.006,6.31401348982763e-08,-16.577909469604492,0.0002493035572115332,-8.296839714050293,0.014916400017682463,0.0,0.0,0.00016467145178467035
119,3.078087756021578,0.18384075431014274,-14.80212434753996,-0.006,0.006,7.32556202365231e-08,-16.429311752319336,0.00023922280524857342,-8.338114738464355,0.01487229997292161,0.0,0.0,0.00016467145178467035
120,1.495003149386567,2.9389497319975764,-17.374725758638697,-0.006,0.006,1.607767785571923e-07,-15.643248558044434,0.00039933924563229084,-7.825699329376221,0.012419300008332357,0.0,0.0,0.00016467145178467035
121,1.399516069782847,-2.0111385423072927,-11.012320400513032,-0.006,-0.006,8.41579321786412e-08,-16.290571212768555,0.0002370739239268005,-8.347138404846191,0.014706899994052947,0.0,0.0,0.00016467145178467035
122,-0.39007791625159793,17.255741579804315,-19.3456810777396,-0.006,0.006,1.1063485061413303e-07,-16.017030715942383,0.00030970858642831445,-8.079878807067871,0.015641000005416572,0.0,0.0,0.00016467145178467035
123,-3.2194530368706156,12.91751545552075,-16.334407619259125,-0.006,0.006,7.700558768419796e-08,-16.37938690185547,0.0002615199191495776,-8.249000549316406,0.01552270000684075,0.0,0.0,0.00016467145178467035
124,1.5042829126951647,0.4935757298314577,-12.34779308606113,-0.006,0.006,1.0156499286040344e-07,-16.102567672729492,0.0003155284794047475,-8.061261177062988,0.012283500022022054,0.0,0.0,0.00016467145178467035
125,2.3279391834001095,12.458455936982427,-19.562808804243833,-0.006,-0.006,2.9658792755071772e-08,-17.333507537841797,0.0001694030361250043,-8.683229446411133,0.015538100007688627,0.0,0.0,0.00016467145178467035
126,0.6700152429676145,12.764344229652949,-19.66519501840361,-0.006,-0.006,1.853291387021727e-08,-17.8037166595459,0.00011286509106867015,-9.089317321777344,0.01903399999719113,0.0,0.0,0.00011286509106867015
127,0.40014865140705186,12.840166805205875,-19.5339900931033,0.006,-0.006,1.8163675008509017e-08,-17.823843002319336,0.00011280638864263892,-9.089838027954102,0.014741399994818494,0.0,0.0,0.00011280638864263892
128,-3.9890458923588348,-12.465351841249758,9.149187471211155,-0.006,-0.006,3.6417034152691485e-06,-12.523058891296387,0.0015018363483250141,-6.5010666847229,0.015297999983886257,0.0,0.0,0.00011280638864263892
129,0.24178721254009025,13.064664509504976,-19.840297782400327,0.006,-0.006,2.0432718628171642e-08,-17.70612907409668,0.000132855013362132,-8.926252365112305,0.014204900013282895,0.0,0.0,0.00011280638864263892
130,0.6540060710011149,12.950483230315763,-19.636943432253254,0.006,-0.006,1.827434914503101e-08,-17.817768096923828,0.00011289554095128551,-9.0890474319458,0.10285369999473915,0.0,0.0,0.00011280638864263892
131,-30.0,-11.89149843977594,-15.779273750062126,0.006,0.006,5.3278686209523585e-06,-12.142559051513672,0.0022547615226358175,-6.0947113037109375,0.012037300009978935,0.0,0.0,0.00011280638864263892
132,1.2797807990717143,13.327369136270502,-19.612508546376457,0.006,-0.006,2.536562604404935e-08,-17.489870071411133,0.00015579478349536657,-8.76697063446045,0.015386900020530447,0.0,0.0,0.00011280638864263892
133,0.12016203449765944,12.980841477753257,-19.762386040863536,-0.006,-0.006,2.004033738955968e-08,-17.72551918029785,0.0001303953176829964,-8.944939613342285,0.013271599978907034,0.0,0.0,0.00011280638864263892
134,0.2856105352614489,12.872152334452524,-19.474346404382132,0.006,-0.006,1.8216931962911076e-08,-17.82091522216797,0.00011520108819240704,-9.068831443786621,0.015171200007898733,0.0,0.0,0.00011280638864263892
