step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_q1_offset_x,learned_q1_offset_y,learned_q2_offset_x,learned_q2_offset_y,learned_q3_offset_x,learned_q3_offset_y
27,0.0011040108469862545,-17.183527857414163,0.00034422023519700614,0.0022060221014863165,-0.00033134883407006066,0.0004550740122795105,0.00012950542441103607,0.0010982670355588198,0.0004118443466722965,0.0001806792279239744,0.00499149999814108,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
28,0.0019582875003492277,1.3950579577677287,-8.933104201163297e-05,0.0019930887136544078,-8.45400250746667e-05,0.00012856803368777037,-5.8636633184505627e-05,-0.00015390128828585148,0.00019974212045781314,0.0001019921328406781,0.0049451000086264685,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
29,-4.129265004834768e-05,0.3191580395074409,0.00010788815205783556,2.5120906931507355e-05,-8.730037019771108e-05,0.00010791938984766603,-4.3283303966745734e-05,8.840257214615121e-05,0.00019964823150075972,0.00010034347360488027,0.010566600001766346,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
30,0.00010222076567985411,-2.2007288894759163,-6.702599813960275e-06,0.0002146529779561002,-6.229512488909582e-06,0.00010846675286302343,3.2451287552248687e-05,9.306603169534355e-05,0.00020770603441633284,0.0001006436359602958,0.003956300002755597,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
31,-0.0019404840525714825,-13.059852191321017,0.0023605551423649847,-0.005130063978990582,-0.00016032694770221385,0.0008787193801254034,0.0001377649896312505,0.002886033384129405,0.0003396888787392527,0.0001513902680017054,0.00443519999680575,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
32,0.0013403365768767936,-12.359088917969851,0.0032036123640414183,0.0004250477559291215,0.0010141936656812003,0.0012019149726256728,0.0006547584198415279,0.0036780356895178556,0.0003281634417362511,0.00014670242671854794,0.005278600001474842,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
33,5.961062513728426e-06,-9.65725789669453,-0.0007050066901202491,0.0007264061704208512,-0.0007667135841062868,0.00021469616331160069,-0.0001908023259602487,-0.0002516834647394717,0.00028654816560447216,0.00012975068239029497,0.005209499999182299,0.0,0.0,8.846074342727661e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
34,-1.9890157280351987e-06,0.09092688903294015,-1.700622533788223e-05,-1.0927839967355269e-05,-5.04916350147337e-05,8.649622759548947e-05,-2.3184267774922773e-05,-2.2768781491322443e-05,0.00019990150758530945,0.00010013036808231845,0.004912100004730746,0.0,0.0,8.649622759548947e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
35,0.0002555517891883784,-5.740986735976531,-0.00015974066074563064,0.000554418483389781,5.8368773228103244e-05,0.00014232864486984909,0.00011747695680242032,0.00010497529001440853,0.00023670880182180554,0.00011015349446097389,0.00424110000312794,0.0,0.0,8.649622759548947e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
36,1.455243580590479e-05,0.02831197974216199,-7.080731605524352e-05,0.00034398675721196203,-6.97857443230917e-05,0.00010081876098411158,-3.089294841629453e-05,-7.231424388010055e-05,0.00019998727657366544,0.00010008060053223744,0.0050760000012815,0.0,0.0,8.649622759548947e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
37,9.573209972204662e-05,-1.2317786065471683,4.914119054590091e-05,6.304317308158052e-05,5.0780061480496284e-05,0.00011224512127228081,4.2955005483236164e-05,0.00010292876686435193,0.00020325482182670385,9.984192001866177e-05,0.010370799995143898,0.0,0.0,8.649622759548947e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
38,2.172447018531337e-05,-0.6193787627695488,-2.7283001485630706e-05,6.187141970102069e-05,-7.892921260316606e-07,7.785405614413321e-05,1.0210420441580936e-05,1.2636974133783951e-07,0.0002013045159401372,9.977493027690798e-05,0.004217499998048879,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
39,0.0001411532203687311,-2.949106148010875,4.996916871642048e-05,0.0002835873301459577,-5.808957284756944e-05,0.00012938762665726244,2.086399035761133e-05,0.0001826141233323142,0.00021224406373221427,0.00010182830010307953,0.006446200000937097,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
40,0.000489244787433342,-16.161051558284036,0.0002067541301856019,-0.0022588351825687937,-0.0004335229749220317,0.0003883149183820933,6.637624755967408e-05,0.0009203421068377793,0.00039333393215201795,0.00017320735787507147,0.004191999993054196,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
41,0.00023374417140702435,7.153442196859332,-1.6082123904327448e-05,0.0007174430575082476,-1.328890742170925e-05,0.00020711343677248806,-0.00011403438111301512,-0.0003553011629264802,0.0002326102985534817,0.00012650788994506001,0.0042858999950112775,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
42,-0.00013587895047614343,-4.107649916807801,-0.0008561354696175817,-0.0004324177315131188,-0.0055894325349157715,0.0008559008128941059,-0.002449972555041313,-0.0006480166339315474,0.0002210377570008859,0.00010457629832671955,0.005288000000291504,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
43,3.632671252598629e-05,0.7485691063045701,-0.00023922617315963338,6.924405618424362e-05,0.0005529567563919784,0.00020212578237988055,0.00023819159832783043,-0.00027000479167327285,0.00019943249935749918,0.0001008742256090045,0.004161299992119893,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
44,6.826482588068552e-05,-4.445952562958464,0.00015328173728951846,0.00014001148366171113,0.00012162840482645144,0.0002016178477788344,0.0001253631489817053,0.0003515481948852539,0.0002239833993371576,0.00010557664063526317,0.004229500002111308,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
45,0.00023449800215562426,-4.66344195610262,2.2956937671398594e-06,-0.0004616098824534858,4.561876425085082e-07,0.0001551764435134828,7.42791744414717e-05,0.00021419863332994282,0.00022596445342060179,0.00010626354196574539,0.005109599995194003,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
46,0.000760185747288415,-11.437710755335733,0.0011994574499083258,0.0010773396266665982,-0.0011775734273180769,0.0006211197469383478,-0.00034665584098547697,0.001683675916865468,0.00031345171737484634,0.0001406953961122781,0.010245999990729615,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
47,-0.00035628659000989883,-6.935735844093151,-0.00010645989516080504,0.0006730317654036688,-0.00010148175678599753,0.0001602238044142723,6.464264879468828e-05,0.00021065189503133297,0.0002502831630408764,0.0001153175180661492,0.004222999996272847,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
48,-0.0001155121219823941,2.609134618046758,-2.3695937990115036e-05,0.00025157775734548023,-2.219302575982767e-05,0.00012589669495355338,-4.923963933833875e-05,-0.0001468939590267837,0.000202374707441777,0.00010507847764529288,0.004169399995589629,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
49,2.790390354149148e-06,-0.01714722779086692,0.00015546722303136964,-4.6099999708967485e-07,-0.00015653189387179097,0.00012993406562600285,-6.922680768184364e-05,0.00015040823200251907,0.0002000549720833078,0.00010004622890846804,0.003958700006478466,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
50,-0.00010383125676806227,2.5868233412530244,-0.00012068242753441127,0.0002443728810229016,0.0001185486763812175,0.00014053918130230159,1.4435676348512061e-05,-0.0002404075930826366,0.00020230308291502297,0.00010501035285415128,0.004149000000325032,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
51,0.00015044188353962565,-3.127816122086258,7.791239316074113e-05,-0.0003057334694954762,-8.369804561705963e-05,0.00013645278522744775,1.2148128007538617e-05,0.00021801734692417085,0.000213464634725824,0.00010218103125225753,0.008306999996420927,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
52,-0.0005378380868820972,-9.268326899831365,-0.00014365669315282716,0.0008783287272330461,0.00014711366905963006,0.00022524697124026716,0.0002141107979696244,0.00027840505936183035,0.0002809739380609244,0.00012749808956868947,0.005236400000285357,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
53,-1.670231223940016e-05,-0.8119230813794314,-0.0006431103626020955,0.00025762273962108204,-0.0006353692573947438,0.0002913404314313084,-0.00027235306333750486,-0.0005914055509492755,0.00020184414461255074,9.975894499802962e-05,0.00556269999651704,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
54,0.00025610774122589787,-4.831014838020088,-6.272424727374344e-05,0.0004465618376387321,6.0410256560567055e-05,0.0001491731673013419,0.00010392216790933162,0.00015842025459278375,0.00022753329540137202,0.00010681694402592257,0.005104700001538731,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
55,0.00026256953072244335,-4.307083950046203,0.00010953948555451289,0.00040365062742118356,-0.00010525927902353282,0.0001628951431484893,2.1066132831037976e-05,0.0003026050399057567,0.00022275312221609056,0.00010515628673601896,0.009015400006319396,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
56,7.51662136972567e-05,-1.6759917206773813,-4.236650870993976e-05,0.00016010457614899412,4.132641881461919e-05,9.625196253182366e-05,4.5638087613042444e-05,3.4173943276982754e-05,0.0002050909970421344,0.00010010481491917744,0.004064200009452179,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
57,0.00013616688165124762,-3.0360837277990993,2.427629230780557e-05,0.0003731284637958777,2.2265612140692764e-05,0.00013369068619795144,5.839268851559609e-05,0.00016154200420714915,0.00021283113164827228,0.00010199692769674584,0.005178400009754114,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
58,7.3569274767559e-05,-1.569140479699772,-3.073866094299865e-05,0.00014794062129711618,3.438636550571108e-06,9.303839760832489e-05,2.691863483050838e-05,4.059230559505522e-05,0.00020461739040911198,0.00010002525232266635,0.004263399998308159,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
59,0.00017479182650081482,-2.1077765567236475,-8.326159765155111e-05,0.00021190866462641235,7.974708837270283e-05,9.789464820642024e-05,6.96843781042844e-05,1.4155717508401722e-05,0.00020720803877338767,0.00010053046571556479,0.01034819999767933,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
60,0.00011826631208373458,-2.422590664316674,-6.295302538005357e-05,0.00023037059326360838,6.142320730571557e-05,0.00010616830695653334,6.637386832153425e-05,4.8400986997876316e-05,0.0002089538611471653,0.00010094451135955751,0.0052493999974103644,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
61,4.977401245208696e-05,-1.0740011552027122,-7.737220293940442e-05,-0.00010695534524916421,-0.00011416530969545688,9.097917791223153e-05,-3.373189247213304e-05,-2.770547871477902e-05,0.0002026877336902544,9.979159221984446e-05,0.0051986999897053465,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
62,5.874164964033514e-06,-1.4766927541396906,-0.00011108653411273412,-6.249870219825616e-06,-0.00010915917630989177,9.284845873480663e-05,-2.5195606212946586e-05,-4.200950206723064e-05,0.0002042241394519806,9.996458538807929e-05,0.005926400001044385,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
63,0.0001234882979367703,-2.7763443498455964,3.4201667918336585e-05,0.00029320476048897597,-2.4817890219344038e-05,0.00012627054820768535,3.312026456114836e-05,0.00015933546819724143,0.00021111412206664681,0.00010151231981581077,0.005723999987822026,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
64,-8.799386069249354e-05,2.3495112768264,-9.57364804411823e-05,0.0002635366898469661,-9.252322655891683e-05,0.0001469397102482617,-7.691063365200534e-05,-0.00020494189811870456,0.00020159459381829947,0.00010431172995595261,0.004701900004874915,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
65,-0.003586943082859298,-29.999985175237462,0.00025064497554620323,0.005024298798909904,0.0002590327138018144,0.0007746124174445868,0.0006171747809275985,0.0015358090167865157,0.000667056068778038,0.00027840991970151663,0.0042132999951718375,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
66,-0.00011743355972527957,-3.3778590425262287,-0.00010469860614048568,-0.0006925645693976738,0.00035717069556714384,0.00014595669927075505,0.00021447503240779042,5.137537300470285e-05,0.0002152574888896197,0.00010271890641888604,0.005195699995965697,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
67,6.686429233644235e-05,5.630504404769913,0.0001867582150811941,0.0005076448508482031,-0.00019009734118328545,0.00014814017049502581,-0.00017071230104193091,-8.467803127132356e-05,0.00021935613767709583,0.00011781419743783772,0.009673900000052527,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
68,-0.00013507552687605208,-3.072774260359496,-4.3302021531839435e-06,-0.00033108628581060063,2.910952655985819e-06,0.0001251784124178812,5.025572681915946e-05,0.0001353047409793362,0.0002130840002791956,0.00010206919250776991,0.004075999997439794,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
69,-0.0003521597245236289,7.602853041430033,-0.0003462810164304232,-0.0011846252667452337,-0.00034381913876615865,0.00033367815194651484,-0.00026951899053528905,-0.0006988708628341556,0.0002370118600083515,0.00012931089440826327,0.0045365999976638705,0.0,0.0,7.785405614413321e-05,0.0004487533946629127,0.00011697056615521829,0.00038803246579362347,0.00021559605678575966,0.0005000000237487257,-0.0005000000237487257
