step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,q1_misalign_x,q1_misalign_y,q2_misalign_x,q2_misalign_y,q3_misalign_x,q3_misalign_y
17,-0.8174740446319394,-17.468180604019135,0.001176165647568832,24.962178641002858,0.0005227614250334909,8.749948756303638e-05,-4.612875841303321e-07,6.945278983039316e-07,0.00014954456128180027,0.00019929757399950176,0.027221199998166412,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
18,-5.302132166167365,10.638100911916261,-0.0008832679929790247,4.870719017547765,-0.0001966070303571223,4.7043198719620705e-05,-2.4055708536252496e-09,-6.508571459562518e-09,6.101036342442967e-05,0.00012715351476799697,0.026796799997100607,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
19,-6.694934856404302,-24.089010274865355,0.0014564507675716464,21.780651954192827,0.0005883376894284371,0.00011303494102321565,-3.3893559248099336e-07,1.7384991224389523e-09,6.71449233777821e-05,0.00038465418037958443,0.0262423999956809,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
20,-2.0931836226146703,11.534319304366392,-0.0007254701300057775,-9.098127779062581,-0.0006962583219899326,3.381079659448005e-05,-5.721049234352904e-08,6.8923782237106934e-09,3.2298328733304515e-05,0.00010288075282005593,0.017404900005203672,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
21,3.0824691612329946,4.327899966182127,-0.0001849730517552824,-8.337542343770956,-0.00035729506036688953,3.5107903386233374e-05,-2.0366996977827512e-08,1.0683152140700258e-08,1.5779538443894126e-05,0.00012462103040888906,0.022149299999000505,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
22,12.236266050191636,-12.632279234545265,0.0014191423988045135,27.772591903150953,0.0005087767404992883,9.753431368153542e-05,-3.715570073836716e-09,-4.456069291336462e-09,5.614892143057659e-05,0.00033398016239516437,0.023831300000892952,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
23,0.6247027042237067,2.7260200497137355,-0.00017496482028312644,-5.6588543251824035,-0.0002196306811370437,6.632477015955374e-05,2.2891458684171084e-06,-8.786400940152816e-09,0.00016670343757141382,9.629770647734404e-05,0.02171939999971073,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
24,27.441825113499206,-22.9273150085616,0.0017979074421066133,25.333511525839924,0.0005418523434354012,2.8533582735690288e-05,1.4046301544112794e-07,-1.0305825526302215e-08,2.093819966830779e-05,9.304536069976166e-05,0.021576900006039068,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
25,8.426379595592898,-6.902511774261577,-0.0005003652218590149,-21.527679973683963,7.20081909680114e-06,4.040918793180026e-05,-9.369097142553073e-08,-2.8850763555965386e-08,3.259024742874317e-05,0.000128923958982341,0.0469435999984853,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
26,-2.6293886176085923,10.586738355140929,-0.000704394691161845,-7.428453516149468,-0.0005987998040365932,2.9177188480389304e-05,-3.8833320559206186e-08,5.227320798439905e-10,1.531613088445738e-05,0.00010135326738236472,0.019981200006441213,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
27,9.421203417526833,-13.375680416644892,-0.0002975226894225157,-20.050567695744906,0.0004389643746776523,4.486782563617453e-05,-4.980165613233112e-09,-3.566492523532361e-08,2.1706831830670126e-05,0.00015772382903378457,0.03720869999960996,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
28,1.2301108559821583,8.219109187898757,-0.0002819280190150082,3.495170871087639,-0.0001721086466917399,0.0001058321722666733,-1.9904956616301206e-07,-3.6937308323103935e-08,0.00010196548100793734,0.0003211272123735398,0.02350349999323953,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
29,2.6211717157209855,3.0437013954000367,-1.9887741727479683e-05,0.7254322276122774,3.351790960661621e-05,7.752666715532541e-05,5.408469951362349e-05,-2.6121655537281185e-05,5.938361027801875e-06,0.00022396193526219577,0.021991100002196617,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
30,8.46604312478357,-8.008316548907738,0.0006558652411342777,1.250066560228328,0.00029012781817071574,4.3227199057582766e-05,4.996240932086948e-08,3.981654117524158e-08,5.805949695059098e-05,0.00011475952487671748,0.03259770000295248,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
31,28.153104081269273,-22.025470743475775,0.0017331006911047628,21.211811515100525,0.0005799116248366037,6.32911323918961e-05,5.360288923839107e-08,5.676486125594238e-08,0.000209193371119909,4.386077853268944e-05,0.02474560000700876,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
32,-4.268332806051542,10.930252305228045,-0.0008253538739946503,5.754345533298882,-0.00017552543308201952,6.910890806466341e-05,3.08347978261736e-08,6.421714715543203e-09,9.621335630072281e-05,0.00018018500122707337,0.01928579999366775,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
33,-9.699840685332113,17.1394963626932,-0.001451352208035877,-8.95409656649375,-0.0009301614276375023,3.6731198633788154e-05,-2.9555764058386558e-08,3.225466116418829e-09,0.00012431465438567102,2.257735832245089e-05,0.02429159999883268,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
34,-8.848484823511926,6.41185154210976,-0.0008618076993614783,12.61107590190374,0.00011994143206559002,2.1496460249181837e-05,3.0998506872492726e-08,-3.433672191022197e-08,3.7393048842204735e-05,4.852745769312605e-05,0.019108399996184744,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
35,-6.90881585789977,8.455470935179504,-0.0008577880312413824,6.891763068053967,-0.00017098895558848335,2.351853618165478e-05,-4.086975604877807e-05,3.5414359444985166e-07,4.206917765259277e-06,4.864333095611073e-05,0.026563199993688613,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
36,-7.248917506050354,14.766661747144573,-0.001189989212309663,-7.446748616455945,-0.000771094950900444,2.1211129933362827e-05,2.0338859485491412e-08,-5.694005267287139e-10,5.478031016536988e-05,3.0043296646908857e-05,0.033426699999836273,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
37,8.287260315481424,-14.310144254950606,0.0005575238665696844,-6.557106888539674,0.0005121546241518431,4.5352517190622166e-05,4.063658252562163e-06,3.6257279134588316e-07,9.261526429327205e-05,8.436857024207711e-05,0.030989599996246397,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
38,5.013590650829172,-2.405770822809553,0.0002637911417081462,-2.504252737571976,4.4740549767839124e-05,4.6015484258532524e-05,1.5743870562801021e-06,-1.438434082956519e-08,5.112154030939564e-05,0.00013135162589605898,0.027534399996511638,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
39,-19.196315334063005,17.035908531580393,-0.0018810882618140443,-11.23330749099386,-0.00102436426101426,8.430026355199516e-05,1.6308945305354428e-09,7.436483429046348e-09,0.00013423124619293958,0.000202960756723769,0.018100899993442,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
40,0.041777168248105845,-0.45058694986829206,0.00013090519488692537,9.140858822816403,0.00018174536215942433,5.6667555327294394e-05,2.245286623292486e-09,-1.3499629858415574e-08,5.338150367606431e-05,0.00017327297246083617,0.03145090000180062,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
41,-9.609724770797184,10.23198136725193,-0.0011633784419754854,4.039165612876111,-0.00021292780119281358,2.2546209947904572e-05,2.6179378664892283e-09,6.473015901065082e-09,4.156578506808728e-05,4.860996705247089e-05,0.02230210001289379,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
42,4.681027851969475,7.315839323875567,-0.0003260764565203519,-12.509744252641537,-0.0006221060740550407,6.644213863182813e-05,-4.746437753055943e-06,-5.665995104209287e-07,0.00014603533782064915,0.00011442016693763435,0.01730209999368526,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
43,3.1862506898721366,-4.512191915385819,0.00048540242100349873,9.251138793598164,0.0002762646211364522,5.462245098897256e-05,1.3028511602897197e-10,1.4069973985897377e-07,4.309634095989168e-05,0.00017525262956041843,0.018145999987609684,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
44,13.22103948050339,-16.931195847841057,0.0013993881394541903,18.41358848040987,0.0005421919322859187,4.444221849553287e-05,3.741959631042846e-08,8.636610800749622e-06,0.00012084132322343066,4.8253521526930854e-05,0.020329999999376014,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
45,-11.248922347076103,15.943875575663379,-0.001546268429040465,-5.773289126596187,-0.0007517675453443173,2.9594697480206378e-05,-2.8535396268125623e-11,8.682900443091057e-08,5.265269646770321e-05,6.563923670910299e-05,0.022052499989513308,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
46,20.72443375746323,-21.517025824012414,0.0017262653378832186,25.863526839084905,0.0005315925995829592,1.5038514902698807e-05,3.6606673248229527e-09,-1.0727717381087132e-08,2.9855843877157895e-06,5.715408769901842e-05,0.022918499991646968,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
47,3.6873700549267117,4.001316835031024,-0.0002447886319082476,-11.989807970973368,-0.0004360607266876444,2.26167612709105e-05,1.3285244904182036e-08,-3.459695108176675e-08,1.5948633517837152e-05,7.44705248507671e-05,0.02052679999906104,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
48,8.821126942875146,-14.969764591808989,0.0006208798486596517,-5.515270871932253,0.000531324691763688,3.479692531982437e-05,-7.611384376104979e-07,6.692869192193029e-07,4.981748861609958e-05,8.793979213805869e-05,0.023929699993459508,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
49,9.076446552627809,-6.55193273497279,0.0008628649295247627,11.41899652727256,0.00034679858802556134,0.00010215338261332363,-4.8473225433554035e-09,3.23693711834494e-08,0.00010734562965808436,0.0003012306697200984,0.02820909999718424,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
50,8.542344149043325,-6.955237907390286,0.00028703533410031354,-8.970163186084717,0.0001583740502420349,2.049909562629182e-05,4.381267899589147e-06,2.082003902614815e-09,6.120676698628813e-05,1.6406263966928236e-05,0.0225953000044683,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
51,2.2838631423834266,-8.486472954016897,0.0007219868196632888,16.576264603281732,0.0004256684145772627,2.6710613383329473e-05,4.961072477271955e-07,-7.664311851840466e-09,3.109675844825688e-06,0.00010322900925530121,0.019729799998458475,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
52,-4.546917739969108,11.281864490336856,-0.0008378871920166175,-9.195884178516353,-0.0006894678433140262,3.0253966542659327e-05,-2.87730017589638e-09,-2.021010914177168e-09,6.857543485239148e-05,5.2435530960792676e-05,0.017549500000313856,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
53,-1.3467477598690587,7.556664000285375,-0.0004655599761966314,-3.327820659787931,-0.0003507018648199435,4.75445922347717e-05,-6.584571110579418e-09,-3.162588200211758e-07,4.840125620830804e-05,0.0001414542639395222,0.027720400001271628,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
54,5.941753675350616,7.04039355088024,-0.0005900295076952236,-20.042359045371505,-0.0008197829611516149,5.942423740634695e-05,2.8450526770029683e-06,1.9413576524129894e-07,0.00021159951575100422,2.3058231818140484e-05,0.02006989999790676,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
55,9.916801377283742,-9.731077806812335,0.0004479217213532537,-7.223703661812841,0.0002936506485266764,3.256510535720736e-05,-3.5975631362816785e-09,-3.3771883067856834e-09,0.00012812750355806202,2.125949549736106e-06,0.016586999990977347,0.0,0.0,8.648542461742181e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
56,14.716352972701069,-19.149930404542626,0.0016432415199650386,29.0015114203146,0.0005062004231296535,7.264340183610329e-06,1.6224747412252327e-07,-6.195898549776757e-08,5.167596555111231e-06,2.366555781918578e-05,0.031884900003205985,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
57,20.65384442060308,-19.584284992672682,0.001572762653398316,18.337103031297755,0.0005737516038150637,6.373833457473665e-05,-1.4201117437551147e-06,-8.993646360977436e-08,0.0002381152007728815,1.5328085282817483e-05,0.03236029999970924,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
58,-15.4913396289313,18.154443948099832,-0.0002669363913332844,-28.0428865321924,-0.0018400505708198187,4.897053077002056e-05,2.4584778657299466e-10,5.802326086268295e-06,0.00018671120051294565,3.368340912857093e-06,0.021428099993499927,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
59,-7.400271896531865,-2.2067926935780937,-0.00011491072598871337,19.155546056627625,0.00037622943596375994,3.993682184955105e-05,-1.0911008985203807e-08,1.0812982509378344e-08,7.279825513251126e-05,8.692729898029938e-05,0.019575199999962933,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
60,-19.013859621485537,19.629593950945793,-0.0010951771716980318,-22.24490578129668,-0.0013309009707815893,5.97496546106413e-05,0.00014576654939446598,1.2440978025551885e-08,4.03515477955807e-05,5.286808664095588e-05,0.017801299996790476,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
61,-17.897459098482283,20.6721133588796,-0.000417196488065261,-26.604397895093214,-0.0019292594977141837,2.3325716028921306e-05,9.542233101456077e-07,2.205432247137651e-05,6.841680442448705e-05,1.8775207308863173e-06,0.03154730000824202,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
62,5.870892096596531,-4.582328944534217,0.0004716231800986599,2.1035625312017214,0.00018578961345623279,4.584157431963831e-05,5.75118832557564e-08,-5.762614819104783e-06,1.8163373169954866e-05,0.0001593828055774793,0.02041559999634046,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
63,-2.8821671185437783,-10.018520037636378,0.0005900243500022475,15.467249220409377,0.0004403210647391787,5.1920422265538946e-05,6.148892452984001e-07,2.8272324925637804e-08,0.00013441294140648097,7.262558210641146e-05,0.02145600000221748,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
64,1.9596000113069472,-10.862815419207335,0.0009462114503336912,28.19250221207034,0.0005101151363299045,7.626325532328337e-05,-3.406677251405199e-07,1.5067992080730619e-06,0.0002218944428022951,8.131109643727541e-05,0.029086299997288734,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
65,-0.8260054566007651,-16.050714349987164,0.0010573746225654784,21.61537519373201,0.0005225548715101807,5.0635950174182653e-05,-5.267572191769432e-07,-6.4779433159856126e-06,3.652876694104634e-05,0.00015901033475529402,0.021079999991343357,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
66,13.015908923106656,-18.201363323542584,0.0013072918859735225,13.188018342732766,0.0005838303523894675,4.998917211196385e-05,-4.651212748285616e-09,-3.932882464141585e-08,0.0001569266605656594,4.298604108043946e-05,0.021207600002526306,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
67,5.388198617734341,5.274040651731533,2.0730304387102664e-05,-2.20635031129267,-0.000234410079342611,0.00010654386278474703,-1.4479269339062739e-08,-4.196408553980291e-09,0.00013551719894167036,0.0002906395820900798,0.03343019999738317,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
68,-6.193515601313491,15.909606944560874,-0.0011814065568941858,-8.248431566380802,-0.0008042345615365031,5.3345462220022455e-05,2.02892733796034e-05,-6.136377805887605e-07,0.00013489107368513942,5.758786937803961e-05,0.02008390000264626,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
69,-8.617752771341523,16.801066793609454,-0.0015781873860521362,4.559310640048057,-0.00037686291323792587,7.205898873507977e-05,-3.95606730307918e-06,-8.1183770817006e-09,0.00023589428747072816,4.837749293074012e-05,0.022042799988412298,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
70,-3.4191948240900345,1.9139631446080663,-0.00016982368880189984,15.628415341616249,0.00024266360585106748,5.212385440245271e-05,-8.811264706309885e-06,-4.642311068892013e-08,6.0265181673457846e-05,0.00013937255425844342,0.023077899997588247,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
71,-6.273189860867239,6.617759025447172,-0.0006911333039455849,-1.4835635671171916,-0.00026349199954604107,6.391971692210063e-05,1.0855172831725213e-06,-6.7075361585011706e-06,0.00022750777134206146,2.037806189036928e-05,0.01745029998710379,0.0,0.0,7.264340183610329e-06,0.0,0.00020000000674508017,0.00010000002335792469,-0.00030000001485872485,-0.00010000000905280927,0.0001500000408633925
