step,q1,q2,q3,cv,ch,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
34,-1.0418638864242187,10.40216319843638,-23.82334622424965,0.006,0.006,3.7542048403338413e-07,-14.795219421386719,0.0006086895009502769,-7.404202461242676,0.0026823000007425435,0.0,0.0,0.0005577479023486376
35,-9.464195548746492,28.06520033876542,-3.0348757866483824,0.006,-3.547624107557558e-05,6.976469194341917e-06,-11.872967720031738,0.0021853591315448284,-6.125975131988525,0.003293499998108018,0.0,0.0,0.0005577479023486376
36,-0.45766994149865764,-22.57741730715152,27.12873770261559,0.0008246438924699674,-0.0006104699435425903,6.359100552799646e-06,-11.96562385559082,0.0022414966952055693,-6.100611686706543,0.002680300000065472,0.0,0.0,0.0005577479023486376
37,-8.81077928463777,7.690158060582213,30.0,0.006,0.006,2.7517905891727423e-06,-12.803258895874023,0.001455943682231009,-6.532101154327393,0.006425000003218884,0.0,0.0,0.0005577479023486376
38,9.552757247371149,-10.315197021014425,-30.0,-0.006,0.006,2.9348748284974135e-06,-12.738845825195312,0.0015388040337711573,-6.476749897003174,0.003388400000403635,0.0,0.0,0.0005577479023486376
39,4.355030736997949,15.90478460478109,-6.8850764264499755,-0.006,0.0004166359397432997,7.763513167446945e-06,-11.766075134277344,0.0026546965818852186,-5.931425094604492,0.006584099999599857,0.0,0.0,0.0005577479023486376
40,-19.541375351724582,13.435044058241902,29.29445651465829,-0.003898797386637994,-0.0003521405083024646,3.977134474553168e-05,-10.132364273071289,0.005759431514889002,-5.156916618347168,0.003178999999363441,0.0,0.0,0.0005577479023486376
41,0.3882425003182182,-12.68919602678704,-30.0,0.006,-0.006,3.239455327275209e-05,-10.337520599365234,0.004643286112695932,-5.37233304977417,0.003405299998121336,0.0,0.0,0.0005577479023486376
42,-7.405793335600045,-16.4466030888579,30.0,-0.006,-0.00025003491297211875,8.305747542181052e-06,-11.698562622070312,0.0028494009748101234,-5.8606462478637695,0.0028275000004214235,0.0,0.0,0.0005577479023486376
43,4.789751894506716,-17.843311154430594,30.0,0.006,-0.006,1.0783554671434104e-06,-13.740073204040527,0.00103843305259943,-6.870042324066162,0.00286210000194842,0.0,0.0,0.0005577479023486376
44,-19.12448671928459,30.0,-30.0,0.006,-0.006,2.1424784790724516e-05,-10.750962257385254,0.003527555149048567,-5.647150039672852,0.0032976000002236106,0.0,0.0,0.0005577479023486376
45,-1.2937342323037706,21.62456297951469,-30.0,0.006,0.006,5.628658072964754e-06,-12.087639808654785,0.0022414845880120993,-6.100616931915283,0.003437100000155624,0.0,0.0,0.0005577479023486376
46,-6.129304873653042,9.665267700553743,-3.849715405438805,0.006,0.006,3.0787737159698736e-07,-14.99356460571289,0.000545053044334054,-7.514627456665039,0.006436799998482456,0.0,0.0,0.000545053044334054
47,-29.614682906116453,-30.0,30.0,-0.006,-0.006,2.523500006645918e-05,-10.587278366088867,0.004996110685169697,-5.299095630645752,0.00274840000201948,0.0,0.0,0.000545053044334054
48,7.652820707365154,-18.67171898872471,26.471200170840575,-0.006,0.006,5.602599344456394e-07,-14.394865036010742,0.0007280699792318046,-7.225113391876221,0.005461600001581246,0.0,0.0,0.000545053044334054
49,11.386102679129708,-23.650298427881715,3.614302500017664,0.006,0.006,3.4564452562335646e-06,-12.57526969909668,0.0015551494434475899,-6.466183662414551,0.0033561999989615288,0.0,0.0,0.000545053044334054
50,8.78656920142857,5.604901732810158,-30.0,0.006,0.006,5.239884558250196e-06,-12.159211158752441,0.0022845298517495394,-6.081594944000244,0.005723400001443224,0.0,0.0,0.000545053044334054
51,-7.621286966542893,11.401781446356129,-5.276800909429236,0.006,-0.006,1.823531192712835e-07,-15.51732063293457,0.00039255854790098965,-7.842824935913086,0.0032911999987845775,0.0,0.0,0.00039255854790098965
52,-5.545177817456441,13.393865488440623,-24.84308059275274,0.0017778845250392107,-0.006,5.046621822657471e-07,-14.49937629699707,0.0007020443445071578,-7.261514186859131,0.003371599999809405,0.0,0.0,0.00039255854790098965
53,-8.774078171461602,11.77589146493282,12.550542992823218,-0.006,-0.006,4.853803261539724e-07,-14.53833293914795,0.0006685078842565417,-7.310462474822998,0.003270699999120552,0.0,0.0,0.00039255854790098965
54,7.8175839734771415,-11.785553154215767,30.0,0.006,0.006,3.5446917081571883e-06,-12.55005931854248,0.0016278878320008516,-6.420472145080566,0.002833499998814659,0.0,0.0,0.00039255854790098965
55,4.527576354296925,-7.184428109490646,18.359035660456342,-0.006,-0.006,2.631309598655207e-06,-12.848029136657715,0.0013014206197112799,-6.644299030303955,0.0027020999987144023,0.0,0.0,0.00039255854790098965
56,6.230936222981833,-30.0,6.258578787695673,-0.006,0.006,1.0325264156563208e-05,-11.480916976928711,0.002995649818331003,-5.810594081878662,0.006496099998912541,0.0,0.0,0.00039255854790098965
57,11.746128477609096,-10.68499202413017,28.464720445854642,-0.006,-0.006,9.619076990929898e-06,-11.551762580871582,0.0023422876838594675,-6.05662727355957,0.0030539999970642384,0.0,0.0,0.00039255854790098965
58,3.4351201452785816,-16.073332536727467,22.157351657823234,-0.006,0.006,3.6505429079625173e-07,-14.823219299316406,0.0005594132235273719,-7.488622188568115,0.0065178999975614715,0.0,0.0,0.00039255854790098965
59,-7.488795325732402,-30.0,-0.10762389187986396,-0.006,0.006,5.619424337055534e-05,-9.786696434020996,0.006505765952169895,-5.035066604614258,0.002836599996953737,0.0,0.0,0.00039255854790098965
60,-7.2818277437033965,-4.052216423526164,16.12185081710838,-0.006,-0.006,6.385786832652229e-07,-14.264020919799805,0.0007130351732484996,-7.2459797859191895,0.002766899997368455,0.0,0.0,0.00039255854790098965
61,-11.298373545977599,-23.822062807250024,30.0,-0.005033380752971441,0.006,1.56958049046807e-05,-11.062116622924805,0.0038644634187221527,-5.555932521820068,0.006420300000172574,0.0,0.0,0.00039255854790098965
62,15.838743153397491,-30.0,-30.0,-0.006,-0.006,1.8682683730730787e-05,-10.887913703918457,0.004068797454237938,-5.50440788269043,0.003313299999717856,0.0,0.0,0.00039255854790098965
63,11.847411369191303,-7.37515863250152,-10.258632054032093,-0.006,-0.006,1.4522432820740505e-06,-13.442400932312012,0.0009273290052078664,-6.98320198059082,0.007028099997114623,0.0,0.0,0.00039255854790098965
64,-3.806328282530348,11.62111871652873,-15.463490480396343,-0.006,-0.006,1.3155214162452467e-07,-15.843862533569336,0.0003223605453968048,-8.039839744567871,0.0027215000009164214,0.0,0.0,0.0003223605453968048
65,-5.531310176718391,13.368654094898918,-15.501103524666686,0.006,0.006,5.822760584806019e-08,-16.658906936645508,0.00021216206368990242,-8.458160400390625,0.003143800000543706,0.0,0.0,0.00021216206368990242
66,7.012329513583273,-5.2993528032040444,-14.715443438029311,0.006,0.006,1.9405688078677485e-07,-15.455114364624023,0.0004372781841084361,-7.734941005706787,0.003212100000382634,0.0,0.0,0.00021216206368990242
67,-2.2652477178452632,12.499518548164058,30.0,0.006,-0.006,2.05544383788947e-05,-10.792433738708496,0.0038805226795375347,-5.551785469055176,0.002957999997306615,0.0,0.0,0.00021216206368990242
68,-11.99314750966769,22.592624749127122,-30.0,0.006,0.006,2.3726736344542587e-06,-12.951493263244629,0.0012192776193842292,-6.70949649810791,0.006443400001444388,0.0,0.0,0.00021216206368990242
69,7.5354823533383515,-12.571017627224352,-0.009805776290045878,0.006,-0.006,1.2738217947116937e-07,-15.876073837280273,0.00032019370701164007,-8.046584129333496,0.002770899998722598,0.0,0.0,0.00021216206368990242
70,7.422388444033127,-16.313293719824717,13.424852872620285,0.006,-0.006,1.1265995425446818e-07,-15.998891830444336,0.0002964002778753638,-8.123799324035645,0.003642700001364574,0.0,0.0,0.00021216206368990242
71,4.306344585356275,-14.456974105658174,11.059153855267622,0.006,-0.006,3.1887566365185194e-07,-14.958464622497559,0.0005553558585233986,-7.495901584625244,0.00294690000009723,0.0,0.0,0.00021216206368990242
72,8.718952674818954,-12.02900059328557,-9.811214144357278,0.006,0.006,3.3101940744018066e-07,-14.921089172363281,0.0005619971780106425,-7.484013557434082,0.003321300002426142,0.0,0.0,0.00021216206368990242
73,-11.830155380453828,-4.035830377276933,-30.0,0.006,0.006,9.183951624436304e-05,-9.2954683303833,0.006891707424074411,-4.977436542510986,0.003163900000799913,0.0,0.0,0.00021216206368990242
74,7.980026797301238,-13.977883869749789,7.29579961154142,-0.006,0.006,2.9683420166293217e-08,-17.332677841186523,0.00016402332403231412,-8.71550178527832,0.003383600000233855,0.0,0.0,0.00016402332403231412
75,7.182320525442307,-7.368714404185781,-4.388814401881706,-0.006,-0.006,1.8197290785337827e-07,-15.519408226013184,0.00042025683796964586,-7.774644374847412,0.0033535000002302695,0.0,0.0,0.00016402332403231412
76,1.1904279230591341,6.868822890373871,-15.920738236338702,0.006,-0.006,1.3382975794229424e-07,-15.82669734954834,0.00034464767668396235,-7.972988128662109,0.0033927000004041474,0.0,0.0,0.00016402332403231412
77,9.699806024085083,-12.741016946217387,5.365814818516275,-0.006,-0.006,2.151144542494876e-07,-15.352095603942871,0.000462751486338675,-7.678320407867432,0.003330600000481354,0.0,0.0,0.00016402332403231412
78,6.6824744513028564,-15.88537748675903,11.132288049292207,-0.006,0.006,1.8204681850875204e-07,-15.519001960754395,0.00041633995715528727,-7.784008502960205,0.0034142000004067086,0.0,0.0,0.00016402332403231412
79,-3.3955250213479844,13.600045479551945,-15.381158761286615,0.006,-0.006,7.984820626916189e-08,-16.343137741088867,0.0002815445768646896,-8.175219535827637,0.0033933000013348646,0.0,0.0,0.00016402332403231412
80,-6.642307248039205,15.497818394485892,-14.004116456948408,0.006,0.006,5.518362655720921e-08,-16.71259880065918,0.00022361770970746875,-8.405572891235352,0.0031937999992806,0.0,0.0,0.00016402332403231412
81,-5.304912249790738,14.1976756461125,-15.038905506427751,0.006,0.006,2.5402577819022554e-08,-17.488414764404297,0.00015915064432192594,-8.745658874511719,0.003405900002690032,0.0,0.0,0.00015915064432192594
82,7.728226110200348,-13.091890476131466,6.8835387642938635,0.006,0.006,5.6630280909075736e-08,-16.686721801757812,0.00023766100639477372,-8.34466552734375,0.0035634000014397316,0.0,0.0,0.00015915064432192594
83,-6.241969463343568,14.758709195642185,-14.511893066319509,0.006,0.006,2.13197353104988e-08,-17.663633346557617,0.0001457330654375255,-8.833733558654785,0.0032516999999643303,0.0,0.0,0.0001457330654375255
84,-6.325156104644648,14.941615946450344,-14.113939041984734,0.006,0.006,3.0177524479313433e-08,-17.3161678314209,0.00017289104289375246,-8.662849426269531,0.0034980000018549617,0.0,0.0,0.0001457330654375255
85,-5.880401504497236,14.953833163741187,-16.921294981472556,0.006,0.006,1.858155229683689e-08,-17.801095962524414,0.000128196959849447,-8.961942672729492,0.0033814999987953342,0.0,0.0,0.000128196959849447
86,-6.622963429644058,15.132492128041307,-15.533147970543673,0.006,0.006,1.7540413566052848e-08,-17.8587589263916,0.0001285321923205629,-8.959331512451172,0.0034986999999091495,0.0,0.0,0.000128196959849447
87,-7.558390749199622,16.05395316004274,-15.661078990617,0.006,0.006,4.486072668896668e-08,-16.919702529907227,0.00020022253738716245,-8.516080856323242,0.003742299999430543,0.0,0.0,0.000128196959849447
88,-5.549624761824293,14.566983696164924,-16.044274160712185,0.006,0.006,1.8027531467623703e-08,-17.83136558532715,0.0001308476203121245,-8.941476821899414,0.003212899999198271,0.0,0.0,0.000128196959849447
89,-6.285710752277735,14.708212306185713,-14.49800309959895,0.006,0.006,1.9370844484001282e-08,-17.759496688842773,0.0001390259712934494,-8.880849838256836,0.0033570000014151447,0.0,0.0,0.000128196959849447
90,-5.9994596156042395,15.185253587901054,-15.697403586088795,0.006,0.006,3.5593409108969354e-08,-17.151105880737305,0.00017606766778044403,-8.644641876220703,0.00348640000083833,0.0,0.0,0.000128196959849447
91,8.213078932404255,-11.978314600243683,3.494801570617983,0.006,0.006,9.053259475422237e-08,-16.21755599975586,0.0002954860683530569,-8.1268892288208,0.003333000000566244,0.0,0.0,0.000128196959849447
92,-5.617826925396347,14.04798974076324,-16.225534748632775,0.006,0.006,2.2616683637011192e-08,-17.604578018188477,0.0001394832506775856,-8.87756633758545,0.0032501999994565267,0.0,0.0,0.000128196959849447
93,-5.321186565037358,14.116234850355532,-15.369520026135334,0.006,0.006,2.0896923302871073e-08,-17.683664321899414,0.00014451231982093304,-8.842145919799805,0.0033380999993823934,0.0,0.0,0.000128196959849447
94,-5.4060122126661225,15.083237891490718,-15.815201713194229,0.006,0.006,5.510247547135805e-08,-16.71407127380371,0.00022063226788304746,-8.419013023376465,0.0034107999999832828,0.0,0.0,0.000128196959849447
95,-5.778268351156393,13.593895239814707,-15.464869798210472,0.006,0.006,5.049317763905492e-08,-16.801427841186523,0.00019879800674971193,-8.523221015930176,0.0033647999989625532,0.0,0.0,0.000128196959849447
96,-6.415774355508516,14.439500332688212,-15.20900465899571,0.006,0.006,1.9310821386397947e-08,-17.76259994506836,0.00013415452849585563,-8.916518211364746,0.0032642000005580485,0.0,0.0,0.000128196959849447
97,-6.709956410706088,14.416636729770218,-15.35470711548088,0.006,0.006,2.8614531188964065e-08,-17.36935043334961,0.00015942401660140604,-8.743943214416504,0.003354899999976624,0.0,0.0,0.000128196959849447
98,-6.584169261866836,14.753526772038454,-15.195464692856858,0.006,0.006,1.476922939502856e-08,-18.030719757080078,0.00011977804388152435,-9.02987003326416,0.002761899999313755,0.0,0.0,0.00011977804388152435
99,-6.609518936292918,14.918682797024937,-15.893554873943323,0.006,0.006,1.4677228321602342e-08,-18.036968231201172,0.00011921551777049899,-9.034577369689941,0.0033991000018431805,0.0,0.0,0.00011921551777049899
100,-6.383833883102361,14.692976747430366,-15.895350873509651,0.006,0.006,1.523269865799648e-08,-17.999820709228516,0.00012020921712974086,-9.026276588439941,0.0033048000004782807,0.0,0.0,0.00011921551777049899
101,-6.537759282261555,15.693079626872256,-17.072922752352582,0.006,0.006,3.967948103422714e-08,-17.042430877685547,0.0001830392866395414,-8.605810165405273,0.003377000000909902,0.0,0.0,0.00011921551777049899
102,-6.316220640283002,14.64752756214095,-15.348803011481449,0.006,0.006,1.4895395139546963e-08,-18.022212982177734,0.00012008000339847058,-9.027352333068848,0.003341999999975087,0.0,0.0,0.00011921551777049899
103,-6.447351840868762,14.371261461093715,-15.210513527550537,0.006,0.006,2.2400573840286597e-08,-17.614179611206055,0.0001426812814315781,-8.854897499084473,0.003345900000567781,0.0,0.0,0.00011921551777049899
104,-6.1346996621432766,15.19295668458355,-16.170234414191757,0.006,0.006,2.6568795163939285e-08,-17.44352912902832,0.0001505812251707539,-8.801008224487305,0.0033447999994677957,0.0,0.0,0.00011921551777049899
0,-10.0,10.0,10.0,0.0,0.0,3.5676100651471643e-07,-14.846199989318848,0.0005577479023486376,-7.491603374481201,0.003648300000349991,0.0,1.0,0.0005577479023486376
1,-18.019573070498417,0.8540663048166977,5.544874131722551,-0.005442595047360027,0.0012905382228172602,1.1337802789057605e-05,-11.387368202209473,0.0033654579892754555,-5.694190979003906,0.0032226000002992805,0.0,1.0,0.0005577479023486376
2,-19.76855257876251,-26.096904420883227,26.93313223519999,0.005587584396894713,0.0037007681773975343,1.419250838807784e-05,-11.162796020507812,0.003526887623593211,-5.647339344024658,0.0035231000001658686,0.0,1.0,0.0005577479023486376
3,-11.72317384959776,-24.13967315961697,11.053981590729414,-0.0007181700751247846,-0.004535541181862654,1.9995233742520213e-05,-10.820016860961914,0.004327730275690556,-5.44271183013916,0.003652799998235423,0.0,1.0,0.0005577479023486376
4,-0.28938539332379065,-27.936688733086896,24.559224124726924,-0.0028946402207997973,0.001950267412247783,1.1061943951062858e-05,-11.411999702453613,0.0025561305228620768,-5.9692606925964355,0.003836699997918913,0.0,1.0,0.0005577479023486376
5,-11.857399593810781,30.0,-30.0,0.006,0.006,1.9283173969597556e-05,-10.856277465820312,0.0032561898697167635,-5.727197647094727,0.003285300001152791,0.0,1.0,0.0005577479023486376
6,-11.82474434800563,30.0,-30.0,-0.006,-0.006,1.9275385056971572e-05,-10.856681823730469,0.0032572399359196424,-5.726875305175781,0.0034486000004108064,0.0,1.0,0.0005577479023486376
7,-11.835225644400477,30.0,30.0,-0.006,0.006,3.198318609065609e-06,-12.652885437011719,0.0017088870517909527,-6.371912956237793,0.0034804000024450943,0.0,1.0,0.0005577479023486376
8,-11.832173333162388,30.0,30.0,0.006,-0.006,3.1959073112375336e-06,-12.653639793395996,0.0017079922836273909,-6.3724365234375,0.003320499999972526,0.0,1.0,0.0005577479023486376
9,-11.76658850123733,30.0,30.0,0.006,0.006,3.1476158710574964e-06,-12.668865203857422,0.001690050819888711,-6.382996559143066,0.003323700002511032,0.0,1.0,0.0005577479023486376
10,-11.763674646975506,30.0,30.0,-0.006,0.006,3.145626351397368e-06,-12.6694974899292,0.001689312281087041,-6.383433818817139,0.0033794999981182627,0.0,1.0,0.0005577479023486376
11,-11.777565807284233,30.0,30.0,0.006,0.006,3.1552287964586867e-06,-12.666449546813965,0.0016928783152252436,-6.3813252449035645,0.003387600001587998,0.0,1.0,0.0005577479023486376
12,-11.78475855762131,30.0,30.0,-0.006,0.006,3.1603192383045098e-06,-12.664837837219238,0.0016947700642049313,-6.3802080154418945,0.0031909999997878913,0.0,1.0,0.0005577479023486376
13,-11.760442383268444,30.0,30.0,0.006,-0.006,3.1434365155291744e-06,-12.670193672180176,0.0016884994693100452,-6.383914947509766,0.003286299997853348,0.0,1.0,0.0005577479023486376
14,-11.74868352384503,30.0,30.0,-0.006,-0.006,3.135603492410155e-06,-12.672688484191895,0.0016855946741998196,-6.385636806488037,0.003315500001917826,0.0,1.0,0.0005577479023486376
15,-11.74451597602004,30.0,30.0,0.006,0.006,3.1328809200203978e-06,-12.67355728149414,0.0016845861682668328,-6.386235237121582,0.003375600001163548,0.0,1.0,0.0005577479023486376
16,-11.745361151007467,30.0,30.0,-0.006,0.006,3.133432073809672e-06,-12.673381805419922,0.0016847900114953518,-6.386114120483398,0.0033784000006562565,0.0,1.0,0.0005577479023486376
17,-11.783331675572915,30.0,30.0,0.006,0.006,3.1593024232279276e-06,-12.665159225463867,0.0016943919472396374,-6.380431175231934,0.0029488000000128523,0.0,1.0,0.0005577479023486376
18,-11.722707577187343,30.0,30.0,-0.006,0.006,3.1190716072160285e-06,-12.677974700927734,0.0016794814728200436,-6.389270305633545,0.0033478999976068735,0.0,1.0,0.0005577479023486376
19,-11.713076646560989,30.0,30.0,-0.006,-0.006,3.1132112781051546e-06,-12.679855346679688,0.0016773224342614412,-6.390556335449219,0.0034701000004133675,0.0,1.0,0.0005577479023486376
20,-11.738513529174796,30.0,30.0,0.006,0.006,3.129005335722468e-06,-12.674795150756836,0.0016831514658406377,-6.387087345123291,0.0032873000018298626,0.0,1.0,0.0005577479023486376
21,-11.647612370158702,30.0,30.0,0.006,-0.006,3.0772330319450703e-06,-12.691479682922363,0.0016642368864268064,-6.398388385772705,0.0033264999983657617,0.0,1.0,0.0005577479023486376
22,-10.929249981250532,30.0,30.0,-0.006,-0.006,3.1260619834938552e-06,-12.675736427307129,0.0017124299192801118,-6.369842052459717,0.0032921000019996427,0.0,1.0,0.0005577479023486376
23,-11.479207043602194,30.0,30.0,-0.006,0.006,3.0156270440784283e-06,-12.711702346801758,0.0016440658364444971,-6.410583019256592,0.00345730000117328,0.0,1.0,0.0005577479023486376
24,-11.700885144345252,30.0,30.0,0.006,0.006,3.106000349362148e-06,-12.682174682617188,0.0016746737528592348,-6.392137050628662,0.003506000000925269,0.0,1.0,0.0005577479023486376
25,-11.704803323839421,30.0,30.0,-0.006,0.006,3.1082927307579666e-06,-12.681436538696289,0.0016755147371441126,-6.391634941101074,0.002583100002084393,0.0,1.0,0.0005577479023486376
26,-11.444897803693241,30.0,30.0,-0.006,0.006,3.0085493563092314e-06,-12.714052200317383,0.001642435323446989,-6.4115753173828125,0.0035783999992418103,0.0,1.0,0.0005577479023486376
27,4.0279783323477485,30.0,30.0,0.006,0.006,0.00020339649927336723,-8.50035285949707,0.010487088933587074,-4.557610511779785,0.00320099999953527,0.0,1.0,0.0005577479023486376
28,-5.335785691912222,-0.34793232365271676,-30.0,-0.006,0.006,2.621724888740573e-05,-10.549093246459961,0.004031708464026451,-5.5135650634765625,0.003371700000570854,0.0,1.0,0.0005577479023486376
29,-11.371444924798901,10.269625320764247,30.0,0.006,0.006,4.987392003386049e-06,-12.208597183227539,0.0022178436629474163,-6.111219882965088,0.003331700001581339,0.0,1.0,0.0005577479023486376
30,-8.584725733857631,1.1953007743980428,-7.193579111805036,-0.006,0.006,8.090772098512389e-06,-11.724786758422852,0.002341680461540818,-6.056886672973633,0.003313100001832936,0.0,1.0,0.0005577479023486376
31,-10.874204860856185,30.0,4.307449753152835,-0.006,0.006,7.195976195362164e-06,-11.841988563537598,0.0021628024987876415,-6.136350631713867,0.0033202000013261568,0.0,1.0,0.0005577479023486376
