step,q1,q2,q3,cv,ch,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
13,-7.558591158185707,3.9037497828707073,-28.62834401074115,0.0001863045653058315,0.006,1.9250865079811774e-05,-10.857954978942871,0.003413648810237646,-5.679973602294922,0.0027310000004945323,0.0,0.0,0.00032067560823634267
14,-7.593754617070905,-26.3085514394673,4.061346044461699,0.006,-0.006,3.256716809119098e-05,-10.332205772399902,0.0051942868158221245,-5.260195732116699,0.002668100001756102,0.0,0.0,0.00032067560823634267
15,-7.648811086483061,5.6564217577055915,6.0338484402642845,0.0021467639908276754,-0.006,2.709495845465426e-07,-15.121333122253418,0.000491429353132844,-7.618192195892334,0.0028925000005983748,0.0,0.0,0.00032067560823634267
16,-6.256298067203514,11.76263955013059,7.364295093016453,0.0022183025630576883,-0.001825845419696684,9.189543561660685e-07,-13.900029182434082,0.0009026210755109787,-7.010207653045654,0.002549699998780852,0.0,0.0,0.00032067560823634267
17,-8.351009664341108,1.8463093036098084,21.18550509402983,-0.0030042230613448887,-0.006,8.291985977848526e-07,-14.002805709838867,0.0009089836967177689,-7.003183364868164,0.002681100002519088,0.0,0.0,0.00032067560823634267
18,-9.26967402990528,13.134412427835658,2.868771869393734,-0.006,-0.006,1.1852320369598601e-07,-15.94815731048584,0.00034377857809886336,-7.975512981414795,0.00262999999904423,0.0,0.0,0.00032067560823634267
19,-12.394407098382624,25.26700632230399,-5.481304828329704,0.006,-0.006,5.041937583882827e-06,-12.197720527648926,0.001929666381329298,-6.250408172607422,0.002712599998631049,0.0,0.0,0.00032067560823634267
20,-8.129578477825039,8.237284312618364,6.656560645221639,-0.006,0.006,7.510011812428274e-08,-16.404443740844727,0.0002645324857439846,-8.237546920776367,0.002653600000485312,0.0,0.0,0.0002645324857439846
21,-8.423191153403334,10.053802150115988,6.006940066445104,-0.006,0.006,6.284770392994687e-08,-16.582551956176758,0.00021208687394391745,-8.458514213562012,0.0027394999997341074,0.0,0.0,0.00021208687394391745
22,-8.221574236403594,9.51646101445234,5.29837756157764,-0.006,-0.006,6.211946157463899e-08,-16.594205856323242,0.00022574352624360472,-8.396111488342285,0.00254040000072564,0.0,0.0,0.00021208687394391745
23,-8.036101387181567,8.210219411802589,6.278677930038125,-0.006,0.006,8.036711562908749e-08,-16.336660385131836,0.00027898960979655385,-8.184335708618164,0.002673099999810802,0.0,0.0,0.00021208687394391745
24,-3.232686081131359,-6.727237118597669,15.484718991904794,-0.006,-0.006,1.3946548449439433e-07,-15.785449028015137,0.0003687073476612568,-7.9055070877075195,0.002652200000738958,0.0,0.0,0.00021208687394391745
25,-4.667900766274784,-0.4994089217454978,7.4031868085679156,-0.006,-0.006,6.455418883888342e-07,-14.253175735473633,0.0006975746946409345,-7.2679009437561035,0.0025662000007287133,0.0,0.0,0.00021208687394391745
26,-1.2395401512320035,-16.96325883592476,30.0,-0.006,0.006,3.509948328428436e-06,-12.559908866882324,0.0018670668359845877,-6.283386707305908,0.0029776999981550034,0.0,0.0,0.00021208687394391745
27,-3.8446627464973195,-5.622516870359446,30.0,-0.006,-0.006,1.8596540485305013e-06,-13.195119857788086,0.0011454613413661718,-6.771947860717773,0.0027559000009205192,0.0,0.0,0.00021208687394391745
28,-3.5956265321078145,-13.606611123535428,15.83571033160733,-0.006,-0.006,1.6713406694179866e-06,-13.301884651184082,0.0012626538518816233,-6.674539566040039,0.0025849999983620364,0.0,0.0,0.00021208687394391745
29,1.1378220724205237,-10.675889697120013,13.359331237338308,0.006,-0.006,2.005106978231197e-07,-15.422398567199707,0.0003933740663342178,-7.840749740600586,0.002924899999925401,0.0,0.0,0.00021208687394391745
30,0.0592138897121558,-7.300909824716262,14.131917510466497,-0.006,-0.006,2.6308214273740305e-07,-15.150799751281738,0.0004979424411430955,-7.6050262451171875,0.0026894000002357643,0.0,0.0,0.00021208687394391745
31,-1.3023253233867929,-8.16988372225911,19.425869221793835,0.006,-0.006,6.731684010219396e-08,-16.51385498046875,0.0002504435833543539,-8.292277336120605,0.002567699997598538,0.0,0.0,0.00021208687394391745
32,-0.9873695489570824,-9.291762947896093,12.85597503066164,0.006,0.006,3.7731635416093923e-07,-14.790182113647461,0.0005435729399323463,-7.5173468589782715,0.0031417999998666346,0.0,0.0,0.00021208687394391745
33,0.9525316282892263,-10.821613071258726,21.501233328058383,0.006,-0.006,1.2934808069076098e-07,-15.860758781433105,0.0003584792139008641,-7.933640003204346,0.0027687000001606066,0.0,0.0,0.00021208687394391745
34,-8.894731331973192,12.945816209521032,2.5067808292750793,-0.006,0.006,9.557225411072068e-08,-16.16338348388672,0.00030849900213070214,-8.083791732788086,0.002550899997004308,0.0,0.0,0.00021208687394391745
35,-0.7128607758800016,-9.719110254649925,17.16470113550133,0.006,-0.006,4.822720711672446e-08,-16.84734344482422,0.00021936921984888613,-8.42475414276123,0.0025234000022464897,0.0,0.0,0.00021208687394391745
36,-0.5132150752337115,-10.299099144449038,17.24168955573622,0.006,-0.006,5.888164267275897e-08,-16.647735595703125,0.00024176100851036608,-8.327560424804688,0.0027423999999882653,0.0,0.0,0.00021208687394391745
37,-8.299565073515073,9.94202887526515,8.318154121565168,-0.006,-0.006,1.0809495876173969e-07,-16.04025650024414,0.00032277803984470665,-8.038545608520508,0.00422679999974207,0.0,0.0,0.00021208687394391745
38,-0.8031728459204976,-9.013409976332134,18.072484650296662,0.006,-0.006,3.3053574099994876e-08,-17.225135803222656,0.00015332738985307515,-8.78293514251709,0.0025674999997136183,0.0,0.0,0.00015332738985307515
39,-0.7894985210757632,-8.610174727445933,17.596227493656162,0.006,-0.006,4.738430092743329e-08,-16.864974975585938,0.00019209297897759825,-8.557531356811523,0.002677200001926394,0.0,0.0,0.00015332738985307515
40,-0.8243857890596741,-8.754678982973937,17.90736740050072,0.006,-0.006,3.995814523705121e-08,-17.035432815551758,0.00016903484356589615,-8.685405731201172,0.0026475999984540977,0.0,0.0,0.00015332738985307515
41,-0.9082432524223554,-8.509022117698462,17.780055569475287,0.006,-0.006,4.563905520171829e-08,-16.902502059936523,0.00018126955546904355,-8.615525245666504,0.002586999999039108,0.0,0.0,0.00015332738985307515
42,-0.9472909247633635,-8.363647563417876,17.836317488594435,0.006,-0.006,5.014590342966585e-08,-16.80832862854004,0.00018437005928717554,-8.598566055297852,0.0026824999986274634,0.0,0.0,0.00015332738985307515
43,-0.6613809590481616,-8.272483106794988,17.86886831233273,0.006,-0.006,7.669441259849918e-08,-16.38343620300293,0.00021691896836273372,-8.435986518859863,0.002681400001165457,0.0,0.0,0.00015332738985307515
44,-1.0762856433371577,-8.881464750318425,17.92478784035153,0.006,-0.006,3.116500835176339e-08,-17.28396987915039,0.0001572179317008704,-8.757877349853516,0.002547000000049593,0.0,0.0,0.00015332738985307515
45,-8.737681546083397,12.302731628668699,-4.539774898842975,-0.006,0.006,1.22723918138945e-07,-15.913328170776367,0.00034162329393438995,-7.981801986694336,0.0026925999991362914,0.0,0.0,0.00015332738985307515
46,-0.28649164670380833,-8.822699916138072,19.03279012789252,0.0011867282710961793,-0.006,9.06042316728417e-08,-16.216764450073242,0.00026869276189245284,-8.221941947937012,0.0027270999999018386,0.0,0.0,0.00015332738985307515
47,-1.180028264994432,-8.68241913620245,17.871551211922757,0.006,-0.006,3.25467937045687e-08,-17.24058723449707,0.00016040859918575734,-8.737786293029785,0.0027216000016778708,0.0,0.0,0.00015332738985307515
48,-1.383563314881243,-8.226981927136421,17.848341010502903,0.006,-0.006,3.678043114518914e-08,-17.11829948425293,0.00016461449558846653,-8.711904525756836,0.0031481000005442183,0.0,0.0,0.00015332738985307515
49,-1.3859148735371514,-8.142607229516369,17.600331254049085,0.006,-0.006,3.986873764461052e-08,-17.037673950195312,0.00017967837629839778,-8.62434196472168,0.002728300001763273,0.0,0.0,0.00015332738985307515
50,-1.4725757582892203,-8.206740025014177,17.84382409374698,0.006,-0.006,3.5061816561210435e-08,-17.166152954101562,0.0001624695723876357,-8.725019454956055,0.0027138000004924834,0.0,0.0,0.00015332738985307515
51,-1.6659391600968398,-7.833149772981663,17.722216437164356,0.006,-0.006,3.8493361387281766e-08,-17.07278060913086,0.00017031733295880258,-8.677846908569336,0.0026070000021718442,0.0,0.0,0.00015332738985307515
52,-1.8309164882158855,-7.594546037308457,17.747378352171122,0.006,-0.006,3.921627467207145e-08,-17.054174423217773,0.00016844722267705947,-8.688888549804688,0.0034030999995593447,0.0,0.0,0.00015332738985307515
53,-2.5450374402226106,-7.810269966975804,8.472452972072618,0.006,-0.006,1.3506979712474276e-06,-13.514888763427734,0.0009963129414245486,-6.911448955535889,0.0027139999983774032,0.0,0.0,0.00015332738985307515
54,-2.147130503373042,-6.408597622414367,17.92887773717164,0.006,-0.006,7.528274892365516e-08,-16.402015686035156,0.00021876327809877694,-8.427520751953125,0.0026932000000670087,0.0,0.0,0.00015332738985307515
55,-1.141504243392721,-8.478815341434343,18.2399547647489,0.006,-0.006,3.813825344423094e-08,-17.082048416137695,0.00015653087757527828,-8.76225757598877,0.0026407000004837755,0.0,0.0,0.00015332738985307515
56,-1.3149993969211304,-8.396271460340078,18.08734550478424,0.006,-0.006,3.445504503929442e-08,-17.183610916137695,0.00015261296357493848,-8.787605285644531,0.002714999998715939,0.0,0.0,0.00015261296357493848
57,-1.1863059012511301,-8.580657490932241,18.144433898167772,0.006,-0.006,3.355671296390028e-08,-17.21002960205078,0.00015016793622635305,-8.803756713867188,0.0027958999999100342,0.0,0.0,0.00015016793622635305
58,-1.1873030771616788,-8.584070888043174,18.24430601910362,0.006,-0.006,3.368740308928864e-08,-17.20614242553711,0.0001483380765421316,-8.81601619720459,0.006576200001290999,0.0,0.0,0.0001483380765421316
59,-1.3958355753329619,-8.832314862236693,18.92119698943244,0.006,-0.006,3.2170330399594604e-08,-17.252222061157227,0.0001592217304278165,-8.74521255493164,0.0029924000009486917,0.0,0.0,0.0001483380765421316
60,-1.4041871113280073,-8.910332590820413,18.98081470572675,0.006,-0.006,3.2636311431133436e-08,-17.23784065246582,0.00016137001512106508,-8.731810569763184,0.006485999998403713,0.0,0.0,0.0001483380765421316
61,-1.3376207531667252,-8.668220988601814,18.572398746135693,0.006,-0.006,3.090877243039358e-08,-17.292224884033203,0.00014570128405466676,-8.833951950073242,0.0030512000012095086,0.0,0.0,0.00014570128405466676
62,-1.3107568092795465,-8.525187500955589,18.550793948248522,0.006,-0.006,3.385805769084982e-08,-17.201087951660156,0.00015327089931815863,-8.783303260803223,0.0028068999999959487,0.0,0.0,0.00014570128405466676
63,-1.3063181612578045,-8.76327012270001,18.679916903668218,0.006,-0.006,3.084841537770444e-08,-17.294179916381836,0.00014851891319267452,-8.814798355102539,0.0030057999974815175,0.0,0.0,0.00014570128405466676
64,30.0,-30.0,-30.0,-0.006,-0.006,0.0002540344721637666,-8.278040885925293,0.013086726889014244,-4.336156845092773,0.006660799997916911,0.0,0.0,0.00014570128405466676
65,-1.506362872209314,-9.0300893454248,19.12869452793226,0.006,-0.006,3.628577971426239e-08,-17.131839752197266,0.00017198959540110081,-8.668076515197754,0.00359050000042771,0.0,0.0,0.00014570128405466676
66,-1.4064519672708866,-8.696255190138855,18.724220592461734,0.006,-0.006,3.1143258638621774e-08,-17.28466796875,0.00015074550174176693,-8.799917221069336,0.0027805999998236075,0.0,0.0,0.00014570128405466676
67,-1.3879938511632977,-8.785444049177382,18.830619549443895,0.006,-0.006,3.1499887143127125e-08,-17.27328109741211,0.0001547803549328819,-8.773503303527832,0.006507599999167724,0.0,0.0,0.00014570128405466676
68,-1.4067656731662335,-8.70652410830345,18.783061471902958,0.006,-0.006,3.15933696981574e-08,-17.27031898498535,0.00015401103883050382,-8.778486251831055,0.0032848999981069937,0.0,0.0,0.00014570128405466676
69,-10.267591439873565,15.802166573428167,-18.73205265775555,-0.006,-0.006,2.1531053562284796e-07,-15.351184844970703,0.00046148610999807715,-7.681058406829834,0.0029031000012764707,0.0,0.0,0.00014570128405466676
70,-8.687667817741978,13.1907967618881,-7.691621722804267,-0.006,-0.006,1.1098318708491206e-07,-16.013887405395508,0.00032178402761928737,-8.041629791259766,0.003531999998813262,0.0,0.0,0.00014570128405466676
71,-8.24864879965857,21.452407964035142,-26.72993502651225,-0.006,-0.006,2.2144708964333404e-06,-13.02049732208252,0.0012803220888599753,-6.660643577575684,0.0033839999996416736,0.0,0.0,0.00014570128405466676
72,-2.497086879759465,-8.365356756258167,21.198054969839276,0.006,-0.006,1.3699120415822108e-07,-15.803349494934082,0.0003674383042380214,-7.908955097198486,0.00648670000009588,0.0,0.0,0.00014570128405466676
73,-0.9616800852783836,-8.913018061619443,17.990869200417624,0.006,-0.006,3.191214048570146e-08,-17.260278701782227,0.0001548471045680344,-8.773072242736816,0.002873000001272885,0.0,0.0,0.00014570128405466676
74,-1.0023249347519945,-8.871835414173544,17.93747370385166,0.006,-0.006,3.211907184663687e-08,-17.253816604614258,0.00015739008085802197,-8.756783485412598,0.002947900000435766,0.0,0.0,0.00014570128405466676
75,-0.9897061607506726,-8.956463676627987,17.854584297956123,0.006,-0.006,3.17327675247725e-08,-17.26591682434082,0.00016128298011608422,-8.73235034942627,0.0034668999978748616,0.0,0.0,0.00014570128405466676
76,-0.9706221704689829,-8.891902315541566,17.966839734241542,0.006,-0.006,3.219943067733766e-08,-17.251317977905273,0.00015620213525835425,-8.764359474182129,0.0029727000001003034,0.0,0.0,0.00014570128405466676
77,-0.9737602564356285,-8.984305207341565,17.950047566257364,0.006,-0.006,3.0957039598433767e-08,-17.290664672851562,0.00015596358571201563,-8.765888214111328,0.006481000000349013,0.0,0.0,0.00014570128405466676
78,-0.9617389927724969,-8.937878252451249,17.9107121893371,0.006,-0.006,3.1903706343427984e-08,-17.260543823242188,0.0001585932623129338,-8.749167442321777,0.0027889999983017333,0.0,0.0,0.00014570128405466676
79,-0.958265796765588,-8.898868039745933,17.871554764640017,0.006,-0.006,3.2757217383050374e-08,-17.234142303466797,0.00016125007823575288,-8.73255443572998,0.0033650999976089224,0.0,0.0,0.00014570128405466676
80,-0.9256635540457658,-8.95120190860157,17.819468606986856,0.006,-0.006,3.281925131659591e-08,-17.232250213623047,0.00016391262761317194,-8.716176986694336,0.002777000001515262,0.0,0.0,0.00014570128405466676
81,-1.031512807251382,-8.81633928211238,17.838957570236197,0.006,-0.006,3.304621998267976e-08,-17.225358963012695,0.00016288072220049798,-8.722492218017578,0.00654950000171084,0.0,0.0,0.00014570128405466676
82,-0.9480517349908723,-8.974797066062829,17.77966908770951,0.006,-0.006,3.2575329100836825e-08,-17.239709854125977,0.00016571642481721938,-8.705232620239258,0.0029042999994999263,0.0,0.0,0.00014570128405466676
83,5.475298497913603,-11.810925072967933,18.27851467620818,0.006,-0.006,4.949976073476137e-07,-14.518712997436523,0.000591551826801151,-7.432761192321777,0.003484600001684157,0.0,0.0,0.00014570128405466676
84,4.128608712505405,-18.26201219725915,18.523159533586657,0.006,-0.006,1.000599013423198e-06,-13.814911842346191,0.0007689604535698891,-7.17047119140625,0.0065092000004369766,0.0,0.0,0.00014570128405466676
85,10.920865627141964,-18.27319861837907,12.322182086191884,0.006,-0.006,3.77738103907177e-07,-14.789064407348633,0.0005998847773298621,-7.418773174285889,0.0033599000016693026,0.0,0.0,0.00014570128405466676
86,-10.568899088372154,15.538044388789887,-12.9518358081038,0.006,-0.006,1.531334703486209e-07,-15.69195556640625,0.00038064958062022924,-7.873631477355957,0.0027798000010079704,0.0,0.0,0.00014570128405466676
87,-1.0637703620052794,-8.812188672851445,17.865717274904462,0.006,-0.006,3.246272939350092e-08,-17.243173599243164,0.00016098996275104582,-8.734169006347656,0.0027893000005860813,0.0,0.0,0.00014570128405466676
88,9.244835795869124,-17.21967302678904,15.45327102580995,0.006,0.006,1.2697879014922364e-07,-15.87924575805664,0.0003468347422312945,-7.9666619300842285,0.007081399999151472,0.0,0.0,0.00014570128405466676
89,12.613683335044856,-20.031540943605684,22.112801616036148,0.006,0.006,4.949564527123584e-07,-14.51879596710205,0.0006602324428968132,-7.32291841506958,0.006527300000016112,0.0,0.0,0.00014570128405466676
90,-1.2769164815166343,-8.449256367677469,17.311705708048464,0.006,-0.006,4.021475774607097e-08,-17.02903175354004,0.00019418768351897597,-8.546685218811035,0.0027721000005840324,0.0,0.0,0.00014570128405466676
91,0.30595405900285183,-10.852495454881337,19.11411911300852,0.006,0.001964280164725468,2.6071701242358358e-08,-17.46241569519043,0.00014439286314882338,-8.842972755432129,0.006645800000114832,0.0,0.0,0.00014439286314882338
92,1.1977741760233562,-11.991063869873384,19.023333098779805,0.006,0.006,2.7458698426130468e-08,-17.41058349609375,0.00014144736633170396,-8.863582611083984,0.0028413000000000466,0.0,0.0,0.00014144736633170396
93,-0.476193667119638,-9.769379346539584,19.17259248261266,0.006,0.003367437666424432,3.1897005925429767e-08,-17.260753631591797,0.00016526263789273798,-8.707974433898926,0.0034515000006649643,0.0,0.0,0.00014144736633170396
94,1.2679598659945652,-11.743168746544923,18.943585248506533,0.006,0.006,2.2370048924358343e-08,-17.615543365478516,0.0001310334773734212,-8.940057754516602,0.0027555999986361712,0.0,0.0,0.0001310334773734212
95,1.5792023065439447,-11.740818957658577,18.873593496687956,0.006,0.006,2.323541714588373e-08,-17.57758903503418,0.00013520164065994322,-8.908742904663086,0.0031770000023243483,0.0,0.0,0.0001310334773734212
96,1.1491684943044727,-12.201907749082917,18.91234385842874,0.006,0.006,3.701101647379801e-08,-17.112051010131836,0.00015620971680618823,-8.764310836791992,0.003440600001340499,0.0,0.0,0.0001310334773734212
97,0.9755955277102467,-10.802075898759547,18.982926626710054,0.006,0.006,3.8690263437501926e-08,-17.067678451538086,0.00017551676137372851,-8.647775650024414,0.0033179999991261866,0.0,0.0,0.0001310334773734212
98,0.21477167927114063,-10.914402700833751,18.439782999405647,0.006,0.0016962355514041668,2.7592339080229067e-08,-17.40572738647461,0.00014266418293118477,-8.855016708374023,0.0033786999993026257,0.0,0.0,0.0001310334773734212
99,-9.158933218827576,11.072347147116831,1.2307240235150476,-0.006,6.085363025291981e-05,1.1341180083945801e-07,-15.992239952087402,0.00033135642297565937,-8.01231575012207,0.0033244000005652197,0.0,0.0,0.0001310334773734212
100,0.28578506461928876,-11.149053772331197,19.126699698453912,0.006,0.006,3.03293781200864e-08,-17.31114959716797,0.0001497921912232414,-8.806262016296387,0.006507899997814093,0.0,0.0,0.0001310334773734212
101,1.83067256201596,-12.533679169615091,18.144957936997425,0.006,0.006,3.038254448028965e-08,-17.309396743774414,0.00015707426064182073,-8.75879192352295,0.006502299998828676,0.0,0.0,0.0001310334773734212
102,0.8195761347748055,-11.44261615656364,18.819462178264928,0.006,0.006,2.3941209903455274e-08,-17.547664642333984,0.00012980142491869628,-8.949504852294922,0.003089999998337589,0.0,0.0,0.00012980142491869628
103,0.7730663214126849,-11.392820395181694,18.84932817362525,0.006,0.006,2.402539678314497e-08,-17.54415512084961,0.0001305215700995177,-8.943971633911133,0.003374600000825012,0.0,0.0,0.00012980142491869628
104,0.822371625723337,-11.328512173979853,18.810850763029624,0.006,0.006,2.2853111403264847e-08,-17.594179153442383,0.00012796791270375252,-8.963730812072754,0.003414599999814527,0.0,0.0,0.00012796791270375252
0,-10.0,10.0,10.0,0.0,0.0,3.5676100651471643e-07,-14.846199989318848,0.0005577479023486376,-7.491603374481201,0.004215299999486888,0.0,1.0,0.0005577479023486376
1,-18.019573070498417,0.8540663048166977,5.544874131722551,-0.005442595047360027,0.0012905382228172602,1.1337802789057605e-05,-11.387368202209473,0.0033654579892754555,-5.694190979003906,0.004002400000899797,0.0,1.0,0.0005577479023486376
2,-19.76855257876251,-26.096904420883227,26.93313223519999,0.005587584396894713,0.0037007681773975343,1.419250838807784e-05,-11.162796020507812,0.003526887623593211,-5.647339344024658,0.0033523999991302844,0.0,1.0,0.0005577479023486376
3,-11.72317384959776,-24.13967315961697,11.053981590729414,-0.0007181700751247846,-0.004535541181862654,1.9995233742520213e-05,-10.820016860961914,0.004327730275690556,-5.44271183013916,0.0038456000002042856,0.0,1.0,0.0005577479023486376
4,-0.28938539332379065,-27.936688733086896,24.559224124726924,-0.0028946402207997973,0.001950267412247783,1.1061943951062858e-05,-11.411999702453613,0.0025561305228620768,-5.9692606925964355,0.004339700000855373,0.0,1.0,0.0005577479023486376
5,-17.796845563470264,18.800941322777327,8.26966703887241,0.0008049972264156039,2.0437739378515754e-05,1.048378453560872e-05,-11.465681076049805,0.002960897283628583,-5.822262763977051,0.003547600001184037,0.0,1.0,0.0005577479023486376
6,-8.868608533569798,7.394218366400997,12.135893754810603,0.001410351901247697,-0.0005395854431082897,1.788912555866773e-07,-15.536487579345703,0.0003988899989053607,-7.82682466506958,0.00267340000209515,0.0,1.0,0.0003988899989053607
7,-4.726525290262794,16.35042462052695,9.237059946284608,0.0013905716381006974,0.0008021525916642797,4.697645181295229e-06,-12.268448829650879,0.0020458553917706013,-6.191939353942871,0.002741799999057548,0.0,1.0,0.0003988899989053607
8,-3.658621234014827,9.061519278889943,27.329525175147673,0.0014970365623489397,0.0009494098123003169,8.52331049827626e-06,-11.67270565032959,0.002690519206225872,-5.918021202087402,0.002717200000915909,0.0,1.0,0.0003988899989053607
9,27.545537007638842,8.03872361056986,10.57664813761568,0.0012995527927655225,-0.0005558143878427142,0.00015349560999311507,-8.781838417053223,0.00968069676309824,-4.6376214027404785,0.002688799999305047,0.0,1.0,0.0003988899989053607
10,-8.394636648700907,-19.04463727040558,-5.504619671793117,0.006,0.00015404640596305958,4.93623228976503e-05,-9.916322708129883,0.005769763607531786,-5.155124187469482,0.0032264999972539954,0.0,1.0,0.0003988899989053607
11,-10.091882225184806,-2.5803190970283842,18.86414379341463,-0.0011762644575159951,0.003786926812024131,1.9697367861226667e-06,-13.13761043548584,0.0011002273531630635,-6.8122382164001465,0.0026902999998128507,0.0,1.0,0.0003988899989053607
12,-9.05230386816248,5.937259680061536,15.71547385809939,-0.006,-0.006,4.01371551106422e-07,-14.728378295898438,0.0006246747798286378,-7.378279209136963,0.0026830999995581806,0.0,1.0,0.0003988899989053607
13,-11.661279591715134,7.213639100902884,18.395975245876166,0.006,-0.006,2.37185872720147e-06,-12.951836585998535,0.001464533037506044,-6.526218891143799,0.004203199998300988,0.0,1.0,0.0003988899989053607
14,-5.6614330502994274,3.132080258860787,8.372277000349555,-0.006,0.006,2.6741926717477327e-07,-15.134448051452637,0.0005150331417098641,-7.571279525756836,0.0026876000010815915,0.0,1.0,0.0003988899989053607
15,-7.506902758631914,4.962430317916985,5.570228542554041,0.0051691027806652955,-0.006,3.9428039144695504e-07,-14.746203422546387,0.0005737744504585862,-7.463274002075195,0.0042608000003383495,0.0,1.0,0.0003988899989053607
16,-8.68020368484387,5.407030372020536,9.363428884263364,-0.006,0.006,2.4555367872380884e-07,-15.21975040435791,0.0004832005361095071,-7.6350789070129395,0.0027159999990544748,0.0,1.0,0.0003988899989053607
17,-6.357704327562152,3.773347719869585,9.266827594711618,-0.006,-0.004407754199658513,1.6492245435983932e-07,-15.617790222167969,0.000405506492825225,-7.810373783111572,0.00280410000050324,0.0,1.0,0.0003988899989053607
18,-6.2825991612539855,2.9707238197372936,11.56156463071485,-5.8765150141055103e-05,-0.006,1.045550135359008e-07,-16.07355308532715,0.0003142050700262189,-8.065464973449707,0.002956599997560261,0.0,1.0,0.0003142050700262189
19,-6.557492312853365,4.708013943511841,9.208298538283552,-0.0010579459515690911,0.000368505549906507,1.369265305584122e-07,-15.803821563720703,0.00036706001264974475,-7.909985065460205,0.0026608000007399824,0.0,1.0,0.0003142050700262189
20,-3.333640923989484,-5.323358600485745,17.64548867964385,0.006,0.006,4.5237602108727515e-08,-16.91133689880371,0.000168899234267883,-8.686208724975586,0.002683999999135267,0.0,1.0,0.000168899234267883
21,-5.205722788541582,-2.909296763748619,14.730070414744276,0.006,0.006,1.178682680347265e-07,-15.95369815826416,0.00034325162414461374,-7.977046966552734,0.0026558000026852824,0.0,1.0,0.000168899234267883
22,-1.9792921080781996,-12.338725644994408,30.0,-0.006,0.006,1.976622343136114e-06,-13.13412094116211,0.001346847740933299,-6.609988212585449,0.0026850000031117816,0.0,1.0,0.000168899234267883
23,1.8148873828587888,-8.161945719992591,19.47352025402128,-0.006,0.006,7.535724648732867e-07,-14.098440170288086,0.0007392096449621022,-7.2099289894104,0.002709500000491971,0.0,1.0,0.000168899234267883
24,-3.094963369146357,-1.6264795448485547,19.2220358851589,0.006,0.006,6.813970117036661e-07,-14.19912052154541,0.0007702915463596582,-7.168741703033447,0.002554899998358451,0.0,1.0,0.000168899234267883
25,-2.3949299037206853,-14.20016693198572,18.951906700656977,0.006,-0.006,1.1028015478586894e-06,-13.717657089233398,0.0008739989716559649,-7.042431354522705,0.002653800002008211,0.0,1.0,0.000168899234267883
